CampaignID,CampaignName,PlatformID,CampaignTypeID,IndustryID,CampaignObjective,StartDate,EndDate,CampaignDuration,Status,Budget,Cost,Revenue,Profit,ROI,ROAS,Impressions,Reach,Clicks,CTR,CPC,CPM,Conversions,ConversionRate,TargetAudience,DeviceTarget,Region,IsViral,IsLossMaking
CAM005584,Enhanced maximized functionalities,6,3,7,Lead Generation,2025-07-03,2025-08-02,30,Completed,3747.72,2968.41,1531.79,-1436.61,-30.0,0.52,208905,90800,3307,0.01583,0.9,14.21,177,0.05352,B2B,Desktop,Latin America,False,True
CAM005585,Switchable bifurcated hardware,3,5,1,Lead Generation,2026-08-07,2026-10-06,60,Draft,43859.68,142216.94,204820.21,62603.27,44.02,1.44,3623694,523573,68147,0.01881,2.09,39.25,2243,0.03291,B2C,All,North America,False,True
CAM005586,Total hybrid strategy,1,1,1,Conversion,2026-06-20,2026-07-20,30,Active,38308.1,220350.92,218766.29,-1584.64,-0.72,0.99,2862151,934053,101808,0.03557,2.16,76.99,6441,0.06327,B2B,All,Asia-Pacific,False,True
CAM005587,De-engineered zero-defect matrices,5,6,1,Conversion,2026-07-15,2026-08-29,45,Active,56306.94,29698.4,91127.34,61428.94,206.84,3.07,2697091,829778,21636,0.00802,1.37,11.01,469,0.02168,B2C,All,North America,False,False
CAM005588,Pre-emptive radical installation,7,2,8,Brand Awareness,2025-12-03,2026-01-02,30,Completed,19193.29,47476.23,133528.22,86052.0,181.25,2.81,753216,189486,8380,0.01113,5.67,63.03,539,0.06432,B2C,Mobile,North America,False,False
CAM005589,Synergized disintermediate algorithm,7,5,5,Retention,2025-12-31,2026-03-01,60,Active,87237.54,98829.97,238536.62,139706.64,141.36,2.41,3283802,2065318,22418,0.00683,4.41,30.1,1012,0.04514,B2C,Desktop,Latin America,False,False
CAM005590,Implemented encompassing middleware,7,6,4,Lead Generation,2025-06-18,2025-07-18,30,Completed,14385.82,17795.01,46849.72,29054.71,163.27,2.63,677238,397180,2791,0.00412,6.38,26.28,80,0.02866,B2C,All,Europe,False,False
CAM005591,Extended zero tolerance installation,3,4,5,Retention,2025-11-17,2025-12-17,30,Completed,66635.1,145602.92,432760.44,287157.51,197.22,2.97,3526792,623326,71000,0.02013,2.05,41.28,3995,0.05627,B2C,Desktop,North America,False,False
CAM005592,Centralized next generation throughput,3,4,6,Retention,2026-07-26,2026-09-09,45,Completed,16348.64,36397.57,114297.07,77899.5,214.02,3.14,844428,460856,18997,0.0225,1.92,43.1,846,0.04453,B2B,All,Europe,False,False
CAM005593,Inverse empowering service-desk,7,2,1,Conversion,2025-01-15,2025-02-14,30,Completed,6504.11,14831.32,41057.68,26226.36,176.83,2.77,337797,240465,3609,0.01069,4.11,43.91,240,0.0665,B2B,Mobile,Global,False,False
CAM005594,Intuitive incremental infrastructure,7,3,7,Brand Awareness,2025-06-16,2025-07-31,45,Completed,4737.64,6794.17,115174.83,108380.66,1500.0,16.95,126116,80933,1186,0.0094,5.73,53.87,63,0.05312,B2C,All,Europe,True,False
CAM005595,Organic interactive initiative,6,5,2,Lead Generation,2024-10-05,2024-11-19,45,Active,63806.47,25010.46,70303.58,45293.13,181.1,2.81,2463839,655827,25347,0.01029,0.99,10.15,1152,0.04545,B2C,Mobile,North America,False,False
CAM005596,Fundamental actuating flexibility,3,5,3,Brand Awareness,2024-09-25,2024-11-09,45,Active,49654.32,107554.16,299898.89,192344.74,178.84,2.79,3027588,299912,53650,0.01772,2.0,35.52,1566,0.02919,B2C,All,North America,False,False
CAM005597,Pre-emptive upward-trending definition,4,4,4,Lead Generation,2026-04-15,2026-05-30,45,Draft,15479.92,38956.41,104710.99,65754.57,168.79,2.69,883475,49341,14704,0.01664,2.65,44.09,856,0.05822,B2C,All,Europe,False,False
CAM005598,Mandatory scalable analyzer,5,3,3,Conversion,2024-11-24,2025-01-08,45,Active,23959.43,27300.56,75489.48,48188.91,176.51,2.77,1250764,642360,18100,0.01447,1.51,21.83,1095,0.0605,B2C,Mobile,North America,False,False
CAM005599,Integrated local installation,4,3,5,Brand Awareness,2026-08-04,2026-09-18,45,Completed,20496.42,83609.22,236341.52,152732.3,182.67,2.83,1228266,371305,30040,0.02446,2.78,68.07,1846,0.06145,B2C,Desktop,Asia-Pacific,False,False
CAM005600,Face-to-face object-oriented concept,6,2,6,Brand Awareness,2025-06-29,2025-07-29,30,Completed,15398.51,7122.79,17516.65,10393.86,145.92,2.46,454500,195987,6708,0.01476,1.06,15.67,336,0.05009,B2C,Desktop,Europe,False,False
CAM005601,Public-key demand-driven time-frame,2,5,2,Brand Awareness,2025-07-05,2025-09-03,60,Active,8940.82,18804.67,59663.66,40858.99,217.28,3.17,653897,284383,11951,0.01828,1.57,28.76,407,0.03406,B2B,All,Global,False,False
CAM005602,Self-enabling bifurcated pricing structure,4,2,7,Lead Generation,2024-12-16,2025-02-14,60,Active,76895.67,211558.92,354348.04,142789.12,67.49,1.67,3289030,989598,66263,0.02015,3.19,64.32,4113,0.06207,B2C,All,North America,False,True
CAM005603,Seamless full-range capacity,3,6,2,Retention,2026-03-23,2026-05-22,60,Completed,94100.66,105154.78,332887.3,227732.52,216.57,3.17,4453261,2047938,50985,0.01145,2.06,23.61,2093,0.04105,B2C,Mobile,North America,False,False
CAM005604,Robust needs-based adapter,7,3,10,Conversion,2025-08-15,2025-10-14,60,Completed,24874.36,47200.76,43182.78,-4017.98,-8.51,0.91,1192643,208282,10624,0.00891,4.44,39.58,757,0.07125,B2B,Mobile,Latin America,False,True
CAM005605,Up-sized 3rdgeneration website,4,1,4,Lead Generation,2026-06-11,2026-08-10,60,Paused,9699.26,34918.79,106100.29,71181.5,203.85,3.04,521299,145834,10728,0.02058,3.25,66.98,598,0.05574,B2C,Mobile,Europe,False,False
CAM005606,Multi-tiered background time-frame,2,5,10,Lead Generation,2025-01-04,2025-02-18,45,Completed,2822.0,4150.54,12896.02,8745.48,210.71,3.11,145020,26787,2769,0.0191,1.5,28.62,112,0.04045,B2B,Mobile,Global,False,False
CAM005607,Triple-buffered full-range help-desk,5,1,10,Brand Awareness,2025-12-21,2026-01-20,30,Active,5002.82,9017.99,25448.8,16430.81,182.2,2.82,298807,182669,5990,0.02005,1.51,30.18,356,0.05943,B2C,All,Global,False,False
CAM005608,Visionary zero administration neural-net,4,2,7,Brand Awareness,2024-11-11,2024-12-11,30,Active,62801.99,163481.28,492241.82,328760.55,201.1,3.01,2513565,1401782,48757,0.0194,3.35,65.04,2736,0.05612,B2C,All,Europe,False,False
CAM005609,Cloned solution-oriented application,7,3,4,Retention,2025-11-17,2025-12-17,30,Completed,55001.57,63996.77,102253.91,38257.14,59.78,1.6,1659129,741859,14069,0.00848,4.55,38.57,866,0.06155,B2C,Mobile,North America,False,True
CAM005610,Programmable demand-driven hierarchy,2,1,8,Lead Generation,2026-01-14,2026-02-13,30,Active,13265.1,36040.44,106504.66,70464.22,195.51,2.96,963657,746301,30013,0.03114,1.2,37.4,2177,0.07254,B2B,Desktop,North America,False,False
CAM005611,Public-key dedicated complexity,6,3,2,Retention,2025-12-20,2026-01-19,30,Completed,41682.86,18324.55,55404.4,37079.85,202.35,3.02,1534285,1100014,18694,0.01218,0.98,11.94,1258,0.06729,B2C,All,Latin America,False,False
CAM005612,Public-key hybrid structure,3,3,8,Lead Generation,2025-05-10,2025-06-24,45,Active,20358.21,44445.03,64042.66,19597.63,44.09,1.44,1234982,531705,29048,0.02352,1.53,35.99,1500,0.05164,B2C,Mobile,North America,False,True
CAM005613,Focused explicit website,3,1,4,Brand Awareness,2026-05-31,2026-07-15,45,Completed,12402.4,36529.86,99609.4,63079.55,172.68,2.73,734476,656255,18209,0.02479,2.01,49.74,1260,0.0692,B2C,All,Latin America,False,False
CAM005614,Diverse holistic groupware,6,6,7,Lead Generation,2025-03-12,2025-04-11,30,Active,850.8,332.47,906.15,573.68,172.55,2.73,39671,12556,305,0.00771,1.09,8.38,10,0.03279,B2C,Mobile,Global,False,False
CAM005615,Open-source didactic neural-net,2,3,1,Retention,2026-06-21,2026-07-21,30,Draft,22377.37,50356.06,162248.79,111892.73,222.2,3.22,1039729,241582,32402,0.03116,1.55,48.43,1703,0.05256,B2B,Mobile,North America,False,False
CAM005616,Upgradable dynamic access,6,6,1,Retention,2025-12-31,2026-01-30,30,Active,19060.45,8379.89,20606.37,12226.47,145.9,2.46,929462,102779,7315,0.00787,1.15,9.02,220,0.03008,B2C,Mobile,North America,False,False
CAM005617,Automated 3rdgeneration system engine,6,4,6,Conversion,2026-04-11,2026-05-26,45,Active,21729.46,8936.19,11692.57,2756.38,30.85,1.31,774612,374704,9052,0.01169,0.99,11.54,413,0.04563,B2C,Mobile,Asia-Pacific,False,True
CAM005618,Progressive bi-directional middleware,7,6,1,Brand Awareness,2024-11-24,2025-01-23,60,Completed,27948.84,27333.15,62758.73,35425.59,129.61,2.3,1224311,260922,6205,0.00507,4.41,22.33,246,0.03965,B2B,All,North America,False,False
CAM005619,Object-based mobile analyzer,2,5,6,Lead Generation,2025-06-17,2025-08-16,60,Completed,11619.54,22342.26,72473.68,50131.41,224.38,3.24,667395,172036,12675,0.01899,1.76,33.48,489,0.03858,B2C,Mobile,North America,False,False
CAM005620,Diverse executive framework,7,3,10,Brand Awareness,2025-07-06,2025-08-05,30,Draft,14672.49,28869.95,66681.28,37811.33,130.97,2.31,729276,274508,5740,0.00787,5.03,39.59,311,0.05418,B2B,Mobile,North America,False,False
CAM005621,Assimilated discrete product,6,4,4,Lead Generation,2024-08-24,2024-11-22,90,Paused,25432.86,10858.59,6132.19,-4726.41,-30.0,0.56,1011108,607952,10948,0.01083,0.99,10.74,592,0.05407,B2C,Mobile,Europe,False,True
CAM005622,Visionary system-worthy encryption,1,3,8,Retention,2025-07-12,2025-10-10,90,Completed,35549.69,225569.52,722013.31,496443.79,220.08,3.2,3091548,884731,85591,0.02769,2.64,72.96,4935,0.05766,B2B,All,Latin America,False,False
CAM005623,Automated encompassing synergy,3,5,8,Brand Awareness,2025-02-13,2025-03-15,30,Completed,28996.43,66151.86,181892.56,115740.7,174.96,2.75,2082087,602619,44789,0.02151,1.48,31.77,1989,0.04441,B2B,Desktop,Europe,False,False
CAM005624,Decentralized zero tolerance implementation,6,1,3,Retention,2026-07-20,2026-08-19,30,Active,15357.8,10111.16,30073.42,19962.26,197.43,2.97,636603,277000,8951,0.01406,1.13,15.88,587,0.06558,B2C,All,Asia-Pacific,False,False
CAM005625,Streamlined impactful capacity,4,2,7,Brand Awareness,2025-11-26,2025-12-26,30,Completed,684.65,2753.87,8619.9,5866.02,213.01,3.13,40212,18103,955,0.02376,2.88,68.48,56,0.05864,B2C,Mobile,North America,False,False
CAM005626,User-centric encompassing artificial intelligence,4,5,3,Brand Awareness,2026-06-09,2026-08-08,60,Paused,918.91,1530.36,4214.2,2683.84,175.37,2.75,32536,5607,519,0.01596,2.95,47.04,24,0.04624,B2C,Mobile,Asia-Pacific,False,False
CAM005627,Compatible asynchronous middleware,1,2,9,Brand Awareness,2024-11-15,2025-01-14,60,Completed,35130.91,370367.0,1201536.6,831169.6,224.42,3.24,4028896,509939,116162,0.02883,3.19,91.93,7426,0.06393,B2C,All,North America,False,False
CAM005628,Up-sized tertiary task-force,2,2,10,Brand Awareness,2026-07-31,2026-09-14,45,Paused,36193.62,58798.71,63789.5,4990.79,8.49,1.08,1917221,1430821,41513,0.02165,1.42,30.67,2676,0.06446,B2C,All,Latin America,False,True
CAM005629,Upgradable intangible adapter,7,4,10,Conversion,2024-09-17,2024-11-01,45,Completed,46406.14,57389.04,143983.3,86594.26,150.89,2.51,1408757,880360,11336,0.00805,5.06,40.74,591,0.05213,B2B,All,Global,False,False
CAM005630,Advanced value-added moratorium,7,2,6,Conversion,2024-09-19,2024-10-19,30,Paused,14588.62,20278.45,3288.98,-16989.47,-30.0,0.16,460982,262505,4321,0.00937,4.69,43.99,228,0.05277,B2C,All,Europe,False,True
CAM005631,Robust coherent attitude,7,3,3,Retention,2025-09-17,2025-11-01,45,Completed,37438.36,54349.0,137275.75,82926.75,152.58,2.53,1233814,313893,10278,0.00833,5.29,44.05,539,0.05244,B2C,Desktop,Europe,False,False
CAM005632,User-centric optimizing utilization,5,5,6,Conversion,2026-02-25,2026-04-11,45,Active,13874.44,12385.43,35646.02,23260.59,187.81,2.88,894883,817716,10232,0.01143,1.21,13.84,315,0.03079,B2C,All,North America,False,False
CAM005633,Object-based content-based portal,7,3,1,Brand Awareness,2026-02-22,2026-04-23,60,Completed,9173.27,11882.51,32126.08,20243.57,170.36,2.7,312785,22154,2556,0.00817,4.65,37.99,165,0.06455,B2B,Mobile,Global,False,False
CAM005634,Integrated zero tolerance Graphic Interface,1,1,4,Conversion,2026-01-18,2026-03-04,45,Completed,45813.21,423946.57,1276219.51,852272.95,201.03,3.01,3448564,798337,141614,0.04106,2.99,122.93,8200,0.0579,B2C,Mobile,Europe,False,False
CAM005635,Optimized multimedia synergy,3,2,2,Retention,2026-06-15,2026-07-15,30,Completed,5456.61,23580.78,66920.75,43339.97,183.79,2.84,528059,144800,12777,0.0242,1.85,44.66,606,0.04743,B2B,Mobile,Europe,False,False
CAM005636,Ameliorated exuding focus group,3,1,8,Lead Generation,2024-12-17,2025-02-15,60,Completed,33393.06,111515.51,227807.47,116291.96,104.28,2.04,1605802,349382,46085,0.0287,2.42,69.45,3037,0.0659,B2C,Desktop,Europe,False,True
CAM005637,Persevering dedicated attitude,1,4,6,Retention,2026-03-27,2026-05-11,45,Completed,10919.51,72592.8,229619.24,157026.45,216.31,3.16,737331,306395,23909,0.03243,3.04,98.45,1160,0.04852,B2C,Mobile,North America,False,False
CAM005638,Fundamental solution-oriented orchestration,6,5,9,Conversion,2024-10-25,2024-12-09,45,Paused,68515.34,34913.62,61156.29,26242.68,75.16,1.75,2674252,379922,32420,0.01212,1.08,13.06,1374,0.04238,B2C,All,North America,False,True
CAM005639,Phased homogeneous frame,6,5,9,Conversion,2025-04-22,2025-05-22,30,Paused,11272.17,4386.47,10891.98,6505.51,148.31,2.48,473610,241040,4554,0.00962,0.96,9.26,165,0.03623,B2C,All,North America,False,False
CAM005640,Optimized background definition,1,3,10,Conversion,2026-03-11,2026-04-10,30,Completed,27690.7,193621.95,60593.28,-133028.67,-30.0,0.31,2401000,1241093,70532,0.02938,2.75,80.64,4020,0.057,B2C,Mobile,Europe,False,True
CAM005641,Open-source next generation focus group,5,6,8,Lead Generation,2026-05-11,2026-06-10,30,Completed,12764.92,13099.07,36980.45,23881.38,182.31,2.82,1032314,214646,9569,0.00927,1.37,12.69,438,0.04577,B2C,All,North America,False,False
CAM005642,Polarized executive standardization,7,6,9,Brand Awareness,2026-05-10,2026-06-09,30,Completed,44629.77,46036.22,128893.88,82857.66,179.98,2.8,1894314,366118,10714,0.00566,4.3,24.3,307,0.02865,B2C,Desktop,Latin America,False,False
CAM005643,Public-key motivating encryption,1,1,6,Conversion,2024-08-25,2024-11-23,90,Completed,37002.62,193480.05,599865.38,406385.33,210.04,3.1,2158875,949601,83748,0.03879,2.31,89.62,5464,0.06524,B2C,Desktop,Asia-Pacific,False,False
CAM005644,Multi-tiered 3rdgeneration methodology,4,1,7,Retention,2024-09-04,2024-10-04,30,Completed,5536.79,19304.96,58087.01,38782.06,200.89,3.01,348137,220447,6830,0.01962,2.83,55.45,446,0.0653,B2B,All,Asia-Pacific,False,False
CAM005645,Upgradable hybrid hub,1,2,6,Retention,2024-08-29,2024-10-13,45,Completed,7125.96,42882.08,128015.27,85133.19,198.53,2.99,459214,308717,18701,0.04073,2.29,93.38,1222,0.06534,B2C,Desktop,North America,False,False
CAM005646,Virtual needs-based structure,1,1,7,Retention,2024-10-27,2024-11-26,30,Completed,39629.93,280331.12,877124.99,596793.87,212.89,3.13,3406194,1110365,112320,0.03298,2.5,82.3,8767,0.07805,B2B,Mobile,North America,False,False
CAM005647,Customer-focused local definition,3,1,10,Brand Awareness,2026-06-06,2026-07-21,45,Completed,35094.53,148729.83,456399.59,307669.76,206.86,3.07,2973041,1039878,82341,0.0277,1.81,50.03,5074,0.06162,B2C,All,North America,False,False
CAM005648,Re-engineered 4thgeneration infrastructure,2,5,10,Brand Awareness,2025-05-17,2025-07-01,45,Active,39513.56,104073.88,299246.92,195173.04,187.53,2.88,3382121,423769,66256,0.01959,1.57,30.77,2813,0.04246,B2B,Mobile,North America,False,False
CAM005649,Visionary discrete knowledge user,3,3,5,Retention,2026-07-31,2026-08-30,30,Draft,13815.47,45112.45,121158.19,76045.74,168.57,2.69,1228176,576476,25726,0.02095,1.75,36.73,1315,0.05112,B2B,Desktop,Europe,False,False
CAM005650,Multi-layered mission-critical open system,7,5,7,Retention,2025-07-03,2025-08-02,30,Completed,38805.73,61277.76,141410.77,80133.02,130.77,2.31,1811573,282852,12037,0.00664,5.09,33.83,500,0.04154,B2C,Mobile,North America,False,False
CAM005651,Customer-focused secondary function,3,3,9,Retention,2025-03-18,2025-05-02,45,Active,8701.27,20685.24,61274.54,40589.3,196.22,2.96,552237,97003,12454,0.02255,1.66,37.46,626,0.05026,B2C,All,North America,False,False
CAM005652,Managed client-server workforce,4,4,10,Retention,2024-09-28,2024-12-27,90,Paused,9405.03,31900.61,92645.45,60744.84,190.42,2.9,680404,270007,10739,0.01578,2.97,46.88,521,0.04851,B2C,Mobile,Asia-Pacific,False,False
CAM005653,Self-enabling attitude-oriented attitude,7,6,2,Retention,2024-12-06,2025-01-05,30,Active,25857.78,22377.68,51897.53,29519.86,131.92,2.32,836062,107452,4834,0.00578,4.63,26.77,188,0.03889,B2B,All,North America,False,False
CAM005654,Realigned composite database,7,3,3,Retention,2026-01-18,2026-02-17,30,Active,2806.77,5454.3,14793.92,9339.62,171.23,2.71,122931,4420,1046,0.00851,5.21,44.37,56,0.05354,B2C,Mobile,Europe,False,False
CAM005655,Pre-emptive optimizing encryption,5,2,9,Lead Generation,2025-07-10,2025-08-24,45,Completed,1678.75,2164.03,6268.37,4104.34,189.66,2.9,99117,55813,1594,0.01609,1.36,21.83,96,0.06023,B2C,Mobile,Global,False,False
CAM005656,Configurable client-server initiative,2,1,7,Lead Generation,2026-03-03,2026-04-17,45,Active,5177.4,14958.44,9791.78,-5166.66,-30.0,0.65,261272,102747,8479,0.03245,1.76,57.25,510,0.06015,B2B,Mobile,Asia-Pacific,False,True
CAM005657,Seamless methodical model,2,5,1,Retention,2026-07-31,2026-10-29,90,Completed,2029.35,5456.96,15367.17,9910.21,181.61,2.82,159538,108287,3198,0.02005,1.71,34.2,87,0.0272,B2C,Desktop,North America,False,False
CAM005658,Up-sized non-volatile task-force,2,4,8,Lead Generation,2025-01-22,2025-03-08,45,Completed,11546.04,19724.8,60483.66,40758.86,206.64,3.07,571244,97929,12448,0.02179,1.58,34.53,563,0.04523,B2C,Mobile,Asia-Pacific,False,False
CAM005659,Focused analyzing throughput,5,3,9,Brand Awareness,2024-09-24,2024-11-08,45,Paused,69723.65,73993.72,185743.5,111749.78,151.03,2.51,3483186,2388644,59688,0.01714,1.24,21.24,3411,0.05715,B2B,Mobile,Asia-Pacific,False,False
CAM005660,Proactive eco-centric installation,2,3,4,Conversion,2025-01-10,2025-03-11,60,Paused,71789.56,156983.32,506239.48,349256.15,222.48,3.22,3972286,1101928,119800,0.03016,1.31,39.52,6262,0.05227,B2C,All,North America,False,False
CAM005661,Integrated user-facing Graphical User Interface,2,3,6,Lead Generation,2025-02-06,2025-03-23,45,Active,31504.97,105668.17,289144.25,183476.09,173.63,2.74,2097301,225912,61402,0.02928,1.72,50.38,3601,0.05865,B2B,Mobile,Europe,False,False
CAM005662,Distributed 5thgeneration Graphic Interface,3,6,6,Lead Generation,2025-08-07,2025-09-06,30,Completed,15915.33,18485.32,50866.79,32381.47,175.17,2.75,1134118,714202,10777,0.0095,1.72,16.3,372,0.03452,B2C,All,North America,False,False
CAM005663,Team-oriented non-volatile policy,7,4,3,Lead Generation,2026-04-03,2026-05-03,30,Completed,3469.52,4562.69,1095.62,-3467.07,-30.0,0.24,131038,47162,1095,0.00836,4.17,34.82,50,0.04566,B2B,All,North America,False,True
CAM005664,Open-source 24hour flexibility,1,1,10,Brand Awareness,2024-12-06,2025-01-20,45,Active,42277.09,335795.92,527113.12,191317.2,56.97,1.57,2861303,698636,130920,0.04576,2.56,117.36,7833,0.05983,B2B,All,Europe,False,True
CAM005665,Team-oriented demand-driven system engine,1,4,3,Conversion,2024-11-27,2025-01-26,60,Completed,9124.32,59643.36,182712.83,123069.47,206.34,3.06,724326,61606,21118,0.02916,2.82,82.34,1211,0.05734,B2C,Mobile,Europe,False,False
CAM005666,Realigned mobile moratorium,7,3,5,Retention,2024-12-12,2025-01-26,45,Draft,27835.8,57733.18,156954.25,99221.07,171.86,2.72,1384073,907087,12344,0.00892,4.68,41.71,721,0.05841,B2C,Mobile,North America,False,False
CAM005667,Proactive foreground projection,4,6,10,Conversion,2026-05-18,2026-07-17,60,Completed,25052.38,36625.45,100259.13,63633.68,173.74,2.74,1331719,304063,12659,0.00951,2.89,27.5,532,0.04203,B2C,Mobile,North America,False,False
CAM005668,Front-line fresh-thinking Local Area Network,5,6,3,Lead Generation,2025-03-16,2025-05-15,60,Completed,14298.58,9483.21,26387.63,16904.42,178.26,2.78,1083126,292486,9764,0.00902,0.97,8.76,330,0.0338,B2B,Desktop,North America,False,False
CAM005669,Triple-buffered mission-critical migration,4,3,4,Lead Generation,2025-09-13,2025-11-12,60,Paused,69036.35,244311.97,629797.12,385485.16,157.78,2.58,4082530,1507227,86542,0.0212,2.82,59.84,4414,0.051,B2C,All,Europe,False,False
