Date,CampaignID,DailySpend,DailyImpressions,DailyClicks,DailyConversions,DailyRevenue
2026-01-14,CAM001833,931.7,27936,321,18,2715.65
2026-01-15,CAM001833,1268.46,38033,437,25,3697.19
2026-01-16,CAM001833,1186.58,35578,409,20,3458.55
2026-01-17,CAM001833,990.32,29693,341,16,2886.48
2026-01-18,CAM001833,1433.59,42985,494,20,4178.5
2026-01-19,CAM001833,989.93,29682,341,18,2885.37
2026-01-20,CAM001833,935.64,28054,322,20,2727.12
2026-01-21,CAM001833,1054.93,31631,363,18,3074.83
2025-05-22,CAM008685,5933.75,66596,2062,129,18709.6
2025-05-23,CAM008685,5262.26,59059,1828,79,16592.31
2025-05-24,CAM008685,6878.33,77197,2390,134,21687.91
2025-05-25,CAM008685,6995.28,78510,2431,76,22056.67
2025-05-26,CAM008685,5673.54,63675,1971,99,17889.14
2025-05-27,CAM008685,6542.51,73428,2273,91,20629.05
2025-05-28,CAM008685,6437.05,72244,2237,98,20296.53
2025-05-29,CAM008685,5614.87,63017,1951,128,17704.12
2025-05-30,CAM008685,5934.04,66599,2062,107,18710.5
2025-05-31,CAM008685,7027.43,78870,2442,140,22158.04
2025-06-01,CAM008685,3520.55,39512,1223,72,11100.57
2025-06-02,CAM008685,7104.25,79733,2469,126,22400.27
2025-06-03,CAM008685,3844.85,43151,1336,57,12123.12
2025-06-04,CAM008685,4371.4,49061,1519,76,13783.38
2025-06-05,CAM008685,5675.38,63696,1972,123,17894.94
2025-06-06,CAM008685,7312.7,82072,2541,211,23057.53
2025-06-07,CAM008685,5289.08,59360,1838,91,16676.89
2025-06-08,CAM008685,6054.42,67950,2104,91,19090.05
2025-06-09,CAM008685,5838.66,65529,2029,117,18409.76
2025-06-10,CAM008685,8761.95,98338,3045,172,27627.11
2025-06-11,CAM008685,4451.94,49965,1547,59,14037.32
2025-06-12,CAM008685,4688.6,52621,1629,93,14783.53
2025-06-13,CAM008685,5604.01,62895,1947,75,17669.9
2025-06-14,CAM008685,5106.27,57309,1774,110,16100.46
2025-06-15,CAM008685,7855.32,88162,2730,87,24768.44
2025-06-16,CAM008685,5837.1,65511,2028,120,18404.83
2025-06-17,CAM008685,5167.21,57993,1795,110,16292.62
2025-06-18,CAM008685,7873.52,88366,2736,168,24825.85
2025-06-19,CAM008685,6015.75,67516,2090,87,18968.13
2025-06-20,CAM008685,7795.29,87488,2709,112,24579.17
2024-10-05,CAM007783,2846.92,51686,1800,79,8902.32
2024-10-06,CAM007783,2074.51,37662,1312,85,6486.97
2024-10-07,CAM007783,3062.54,55600,1937,78,9576.56
2024-10-08,CAM007783,2552.98,46349,1614,78,7983.15
2024-10-09,CAM007783,1830.88,33239,1158,48,5725.17
2024-10-10,CAM007783,2143.25,38911,1355,71,6701.94
2024-10-11,CAM007783,3467.29,62949,2193,134,10842.21
2024-10-12,CAM007783,2682.26,48696,1696,82,8387.43
2024-10-13,CAM007783,1841.35,33430,1164,51,5757.91
2024-10-14,CAM007783,2908.95,52812,1839,111,9096.27
2024-10-15,CAM007783,1795.76,32602,1135,53,5615.33
2024-10-16,CAM007783,1773.48,32197,1121,64,5545.67
2024-10-17,CAM007783,2508.82,45548,1586,59,7845.09
2024-10-18,CAM007783,2612.37,47427,1652,98,8168.87
2024-10-19,CAM007783,2966.08,53849,1876,89,9274.91
2024-10-20,CAM007783,2869.04,52087,1814,109,8971.48
2024-10-21,CAM007783,1510.34,27420,955,54,4722.83
2024-10-22,CAM007783,1592.91,28919,1007,45,4981.03
2024-10-23,CAM007783,2208.88,40102,1397,78,6907.16
2024-10-24,CAM007783,2273.51,41275,1438,82,7109.27
2024-10-25,CAM007783,2095.73,38048,1325,75,6553.35
2024-10-26,CAM007783,2810.11,51017,1777,93,8787.21
2024-10-27,CAM007783,2376.8,43151,1503,72,7432.26
2024-10-28,CAM007783,2292.19,41615,1449,62,7167.67
2024-10-29,CAM007783,2285.09,41486,1445,76,7145.46
2024-10-30,CAM007783,2336.38,42417,1477,59,7305.84
2024-10-31,CAM007783,2196.71,39881,1389,70,6869.11
2024-11-01,CAM007783,2326.44,42236,1471,76,7274.77
2024-11-02,CAM007783,2519.65,45744,1593,82,7878.95
2024-11-03,CAM007783,3189.84,57911,2017,94,9974.61
2025-12-16,CAM008440,906.2,11200,247,15,2678.17
2025-12-17,CAM008440,814.09,10061,222,12,2405.95
2025-12-18,CAM008440,752.0,9294,205,10,2222.44
2025-12-19,CAM008440,786.13,9716,215,7,2323.31
2025-12-20,CAM008440,1239.84,15324,339,15,3664.21
2025-12-21,CAM008440,1018.66,12590,278,13,3010.54
2025-12-22,CAM008440,681.78,8426,186,11,2014.93
2025-12-23,CAM008440,960.92,11876,262,11,2839.88
2025-12-24,CAM008440,992.62,12268,271,18,2933.59
2025-12-25,CAM008440,891.22,11015,243,14,2633.89
2025-12-26,CAM008440,1101.02,13608,301,12,3253.93
2025-12-27,CAM008440,1043.23,12893,285,10,3083.14
2025-12-28,CAM008440,910.75,11256,249,11,2691.61
2025-12-29,CAM008440,767.58,9487,210,8,2268.5
2025-12-30,CAM008440,705.46,8719,193,7,2084.9
2025-12-31,CAM008440,603.88,7463,165,7,1784.71
2026-01-01,CAM008440,456.59,5643,124,5,1349.39
2026-01-02,CAM008440,500.64,6187,136,5,1479.59
2026-01-03,CAM008440,708.29,8754,193,9,2093.28
2026-01-04,CAM008440,699.65,8647,191,9,2067.73
2026-01-05,CAM008440,686.36,8483,187,8,2028.45
2026-01-06,CAM008440,829.86,10256,227,8,2452.57
2026-01-07,CAM008440,449.89,5560,123,4,1329.6
2026-01-08,CAM008440,416.76,5151,114,5,1231.69
2026-01-09,CAM008440,575.05,7107,157,9,1699.49
2026-01-10,CAM008440,627.87,7760,171,11,1855.6
2026-01-11,CAM008440,701.1,8665,191,10,2072.03
2026-01-12,CAM008440,722.95,8935,197,9,2136.6
2026-01-13,CAM008440,847.3,10472,231,12,2504.1
2026-01-14,CAM008440,845.09,10445,231,14,2497.57
2026-01-15,CAM008440,678.0,8379,185,8,2003.77
2026-01-16,CAM008440,596.01,7366,163,8,1761.43
2026-01-17,CAM008440,530.4,6555,145,4,1567.53
2026-01-18,CAM008440,615.52,7607,168,7,1819.11
2026-01-19,CAM008440,671.86,8304,183,11,1985.61
2026-01-20,CAM008440,604.08,7466,165,6,1785.3
2026-01-21,CAM008440,606.78,7499,166,8,1793.29
2026-01-22,CAM008440,579.25,7159,158,6,1711.91
2026-01-23,CAM008440,899.66,11119,246,14,2658.85
2026-01-24,CAM008440,755.59,9338,206,7,2233.05
2026-01-25,CAM008440,521.71,6448,142,5,1541.84
2026-01-26,CAM008440,571.63,7065,156,9,1689.38
2026-01-27,CAM008440,582.26,7196,159,7,1720.79
2026-01-28,CAM008440,434.48,5370,118,6,1284.07
2026-01-29,CAM008440,549.36,6789,150,9,1623.56
2026-01-30,CAM008440,517.24,6392,141,6,1528.65
2026-01-31,CAM008440,591.83,7314,161,7,1749.1
2026-02-01,CAM008440,783.99,9689,214,8,2317.01
2026-02-02,CAM008440,596.04,7366,163,8,1761.53
2026-02-03,CAM008440,700.28,8655,191,8,2069.6
2026-02-04,CAM008440,762.42,9423,208,6,2253.26
2026-02-05,CAM008440,678.94,8391,185,9,2006.53
2026-02-06,CAM008440,751.36,9286,205,8,2220.55
2026-02-07,CAM008440,955.32,11807,261,17,2823.36
2026-02-08,CAM008440,620.73,7672,169,9,1834.5
2026-02-09,CAM008440,497.0,6142,135,7,1468.83
2026-02-10,CAM008440,523.92,6475,143,7,1548.38
2026-02-11,CAM008440,506.83,6264,138,8,1497.88
2026-02-12,CAM008440,694.03,8578,189,14,2051.14
2026-02-13,CAM008440,641.32,7926,175,6,1895.36
2025-05-11,CAM006262,4627.31,86258,1847,153,15044.15
2025-05-12,CAM006262,3792.83,70702,1514,83,12331.1
2025-05-13,CAM006262,4512.9,84125,1802,70,14672.18
2025-05-14,CAM006262,4187.97,78068,1672,96,13615.78
2025-05-15,CAM006262,4598.28,85716,1836,84,14949.76
2025-05-16,CAM006262,3302.38,61559,1318,56,10736.56
2025-05-17,CAM006262,4163.23,77607,1662,85,13535.33
2025-05-18,CAM006262,3348.53,62420,1337,82,10886.63
2025-05-19,CAM006262,4738.65,88333,1892,155,15406.12
2025-05-20,CAM006262,4222.05,78703,1686,81,13726.59
2025-05-21,CAM006262,2935.02,54712,1172,43,9542.23
2025-05-22,CAM006262,3227.6,60166,1288,49,10493.46
2025-05-23,CAM006262,3610.08,67295,1441,61,11736.95
2025-05-24,CAM006262,5456.14,101708,2178,121,17738.81
2025-05-25,CAM006262,4974.07,92722,1986,71,16171.52
2025-05-26,CAM006262,4003.77,74634,1598,57,13016.9
2025-05-27,CAM006262,4476.87,83453,1787,77,14555.03
2025-05-28,CAM006262,3048.73,56831,1217,55,9911.92
2025-05-29,CAM006262,3498.9,65223,1397,80,11375.48
2025-05-30,CAM006262,3564.13,66439,1423,71,11587.56
2025-05-31,CAM006262,3642.04,67891,1454,65,11840.88
2025-06-01,CAM006262,3466.94,64627,1384,64,11271.59
2025-06-02,CAM006262,4281.0,79802,1709,91,13918.24
2025-06-03,CAM006262,5019.35,93566,2004,76,16318.71
2025-06-04,CAM006262,3754.52,69988,1499,66,12206.54
2025-06-05,CAM006262,3925.05,73167,1567,80,12760.99
2025-06-06,CAM006262,3214.84,59928,1283,67,10451.95
2025-06-07,CAM006262,4122.0,76838,1646,107,13401.31
2025-06-08,CAM006262,3179.77,59274,1269,56,10337.95
2025-06-09,CAM006262,5005.35,93305,1998,103,16273.21
2026-07-27,CAM001301,39.72,564,11,0,122.75
2026-07-28,CAM001301,32.61,463,9,0,100.79
2026-07-29,CAM001301,40.16,570,11,0,124.12
2026-07-30,CAM001301,49.33,700,14,0,152.44
2026-07-31,CAM001301,28.55,405,8,0,88.24
2026-08-01,CAM001301,32.87,466,9,0,101.58
2026-08-02,CAM001301,50.91,723,15,0,157.34
2026-08-03,CAM001301,32.39,460,9,0,100.1
2026-08-04,CAM001301,53.61,761,15,0,165.67
2026-08-05,CAM001301,48.6,690,14,0,150.2
2026-08-06,CAM001301,42.06,597,12,0,129.98
2026-08-07,CAM001301,45.59,647,13,0,140.9
2026-08-08,CAM001301,50.08,711,14,0,154.78
2026-08-09,CAM001301,82.42,1170,24,1,254.71
2026-08-10,CAM001301,56.63,804,16,0,175.03
2026-08-11,CAM001301,57.74,820,17,0,178.44
2026-08-12,CAM001301,48.54,689,14,0,150.02
2026-08-13,CAM001301,56.61,804,16,0,174.97
2026-08-14,CAM001301,62.07,881,18,0,191.84
2026-08-15,CAM001301,53.23,756,15,0,164.52
2026-08-16,CAM001301,69.9,993,20,0,216.04
2026-08-17,CAM001301,47.7,677,14,0,147.42
2026-08-18,CAM001301,59.91,851,17,0,185.17
2026-08-19,CAM001301,53.53,760,15,0,165.43
2026-08-20,CAM001301,48.43,687,14,0,149.67
2026-08-21,CAM001301,42.22,599,12,0,130.47
2026-08-22,CAM001301,45.28,643,13,0,139.93
2026-08-23,CAM001301,74.17,1053,22,0,229.21
2026-08-24,CAM001301,69.14,982,20,1,213.67
2026-08-25,CAM001301,77.55,1101,23,1,239.66
2026-05-03,CAM000324,1211.21,40660,490,30,3512.42
2026-05-04,CAM000324,1011.72,33963,409,26,2933.92
2026-05-05,CAM000324,842.48,28282,341,15,2443.14
2026-05-06,CAM000324,923.29,30995,373,17,2677.47
2026-05-07,CAM000324,992.15,33306,401,20,2877.17
2026-05-08,CAM000324,1208.47,40568,489,25,3504.47
2026-05-09,CAM000324,1277.38,42881,517,21,3704.3
2026-05-10,CAM000324,1023.48,34358,414,18,2968.01
2026-05-11,CAM000324,1038.59,34865,420,26,3011.82
2026-05-12,CAM000324,1074.97,36086,435,18,3117.32
2026-05-13,CAM000324,1198.05,40218,485,24,3474.25
2026-05-14,CAM000324,1010.14,33910,408,26,2929.33
2026-05-15,CAM000324,1239.89,41623,501,24,3595.58
2026-05-16,CAM000324,1138.22,38210,460,21,3300.75
2026-05-17,CAM000324,884.51,29693,358,16,2565.0
2026-05-18,CAM000324,1060.9,35614,429,16,3076.53
2026-05-19,CAM000324,850.08,28537,344,27,2465.16
2026-05-20,CAM000324,1466.38,49226,593,25,4252.37
2026-05-21,CAM000324,914.48,30699,370,20,2651.93
2026-05-22,CAM000324,975.12,32734,394,20,2827.76
2026-05-23,CAM000324,1154.91,38770,467,21,3349.14
2026-05-24,CAM000324,864.09,29007,349,14,2505.8
2026-05-25,CAM000324,979.99,32898,396,17,2841.9
2026-05-26,CAM000324,824.55,27680,333,23,2391.13
2026-05-27,CAM000324,1170.29,39286,473,22,3393.75
2026-05-28,CAM000324,1204.17,40424,487,23,3492.0
2026-05-29,CAM000324,1701.47,57118,688,61,4934.13
2026-05-30,CAM000324,1635.76,54912,662,40,4743.58
2026-05-31,CAM000324,1080.55,36274,437,14,3133.51
2026-06-01,CAM000324,1341.95,45049,543,24,3891.54
2026-06-02,CAM000324,1032.8,34671,418,22,2995.05
2026-06-03,CAM000324,1156.43,38821,468,25,3353.56
2026-06-04,CAM000324,880.22,29548,356,17,2552.55
2026-06-05,CAM000324,965.14,32399,390,24,2798.83
2026-06-06,CAM000324,1058.54,35535,428,20,3069.69
2026-06-07,CAM000324,1152.0,38672,466,21,3340.72
2026-06-08,CAM000324,1026.5,34459,415,16,2976.77
2026-06-09,CAM000324,820.3,27537,332,14,2378.79
2026-06-10,CAM000324,1097.51,36843,444,18,3182.69
2026-06-11,CAM000324,1082.95,36354,438,26,3140.46
2026-06-12,CAM000324,763.76,25639,309,12,2214.84
2026-06-13,CAM000324,860.12,28874,348,13,2494.29
2026-06-14,CAM000324,714.21,23976,289,14,2071.15
2026-06-15,CAM000324,858.9,28833,347,18,2490.75
2026-06-16,CAM000324,1243.23,41735,503,20,3605.27
2026-06-17,CAM000324,1199.65,40272,485,30,3478.89
2026-06-18,CAM000324,899.03,30180,363,12,2607.11
2026-06-19,CAM000324,807.21,27098,326,26,2340.85
2026-06-20,CAM000324,1074.88,36083,435,26,3117.06
2026-06-21,CAM000324,1134.78,38094,459,16,3290.77
2026-06-22,CAM000324,1137.06,38171,460,20,3297.39
2026-06-23,CAM000324,1523.09,51130,616,26,4416.85
2026-06-24,CAM000324,1444.31,48485,584,40,4188.37
2026-06-25,CAM000324,769.91,25845,311,17,2232.68
2026-06-26,CAM000324,957.03,32127,387,24,2775.3
2026-06-27,CAM000324,1225.98,41156,496,25,3555.25
2026-06-28,CAM000324,1038.28,34855,420,23,3010.92
2026-06-29,CAM000324,775.1,26020,313,18,2247.73
2026-06-30,CAM000324,1215.49,40804,492,27,3524.84
2026-07-01,CAM000324,833.7,27987,337,13,2417.68
2025-05-27,CAM006167,753.22,12976,465,19,2307.26
2025-05-28,CAM006167,912.96,15728,564,25,2796.57
2025-05-29,CAM006167,795.97,13713,491,22,2438.23
2025-05-30,CAM006167,680.82,11729,420,18,2085.5
2025-05-31,CAM006167,1178.97,20311,728,43,3611.42
2025-06-01,CAM006167,1010.62,17411,624,42,3095.75
2025-06-02,CAM006167,749.34,12909,463,21,2295.4
2025-06-03,CAM006167,1018.15,17540,629,31,3118.8
2025-06-04,CAM006167,694.0,11956,428,16,2125.87
2025-06-05,CAM006167,692.81,11935,428,27,2122.23
2025-06-06,CAM006167,869.45,14978,537,28,2663.3
2025-06-07,CAM006167,925.82,15950,572,24,2835.99
2025-06-08,CAM006167,541.41,9327,334,12,1658.45
2025-06-09,CAM006167,1066.81,18379,659,38,3267.87
2025-06-10,CAM006167,1149.86,19809,710,37,3522.26
2025-06-11,CAM006167,959.04,16522,592,22,2937.74
2025-06-12,CAM006167,606.63,10451,374,23,1858.23
2025-06-13,CAM006167,883.15,15214,545,27,2705.26
2025-06-14,CAM006167,829.37,14288,512,36,2540.53
2025-06-15,CAM006167,774.49,13342,478,32,2372.42
2025-06-16,CAM006167,837.67,14431,517,17,2565.96
2025-06-17,CAM006167,943.94,16262,583,28,2891.49
2025-06-18,CAM006167,764.46,13170,472,24,2341.69
2025-06-19,CAM006167,497.12,8564,307,15,1522.79
2025-06-20,CAM006167,850.08,14645,525,38,2603.96
2025-06-21,CAM006167,1462.59,25197,903,42,4480.22
2025-06-22,CAM006167,1116.86,19241,690,45,3421.18
2025-06-23,CAM006167,849.68,14638,525,27,2602.74
2025-06-24,CAM006167,773.25,13321,477,18,2368.64
2025-06-25,CAM006167,1041.01,17934,643,26,3188.82
2025-06-26,CAM006167,791.85,13642,489,30,2425.6
2025-06-27,CAM006167,632.17,10891,390,18,1936.46
2025-06-28,CAM006167,1219.02,21001,753,28,3734.1
2025-06-29,CAM006167,840.34,14477,519,20,2574.12
2025-06-30,CAM006167,1013.65,17463,626,46,3105.03
2025-07-01,CAM006167,1038.84,17897,642,34,3182.18
2025-07-02,CAM006167,786.48,13549,486,28,2409.16
2025-07-03,CAM006167,930.4,16029,575,22,2850.02
2025-07-04,CAM006167,654.5,11275,404,14,2004.86
2025-07-05,CAM006167,942.52,16237,582,27,2887.15
2025-07-06,CAM006167,1013.55,17461,626,40,3104.7
2025-07-07,CAM006167,874.29,15062,540,26,2678.14
2025-07-08,CAM006167,1056.04,18193,652,24,3234.87
2025-07-09,CAM006167,826.6,14240,510,24,2532.05
2025-07-10,CAM006167,791.4,13634,489,22,2424.24
2025-06-07,CAM007974,1177.28,30877,811,28,3762.08
2025-06-08,CAM007974,1038.3,27232,715,29,3317.94
2025-06-09,CAM007974,548.67,14390,378,20,1753.31
2025-06-10,CAM007974,914.65,23989,630,41,2922.83
2025-06-11,CAM007974,832.49,21834,573,34,2660.26
2025-06-12,CAM007974,984.25,25814,678,34,3145.22
2025-06-13,CAM007974,638.53,16747,440,25,2040.47
2025-06-14,CAM007974,1085.06,28458,747,31,3467.37
2025-06-15,CAM007974,843.93,22134,581,20,2696.84
2025-06-16,CAM007974,992.8,26039,684,28,3172.56
2025-06-17,CAM007974,935.45,24534,644,37,2989.29
2025-06-18,CAM007974,934.02,24497,643,32,2984.72
2025-06-19,CAM007974,1005.75,26378,693,34,3213.92
2025-06-20,CAM007974,1015.22,26627,699,32,3244.21
2025-06-21,CAM007974,1162.67,30494,801,42,3715.37
2025-06-22,CAM007974,902.58,23672,622,31,2884.27
2025-06-23,CAM007974,1050.26,27546,723,33,3356.18
2025-06-24,CAM007974,870.18,22822,599,24,2780.7
2025-06-25,CAM007974,750.51,19684,517,28,2398.29
2025-06-26,CAM007974,728.45,19105,502,30,2327.81
2025-06-27,CAM007974,1105.4,28992,761,33,3532.38
2025-06-28,CAM007974,812.7,21315,560,33,2597.04
2025-06-29,CAM007974,965.14,25313,665,24,3084.16
2025-06-30,CAM007974,698.76,18327,481,24,2232.94
2025-07-01,CAM007974,1194.33,31324,823,49,3816.56
2025-07-02,CAM007974,1339.39,35129,923,46,4280.09
2025-07-03,CAM007974,502.67,13184,346,28,1606.32
2025-07-04,CAM007974,668.46,17532,460,17,2136.09
2025-07-05,CAM007974,1059.57,27790,730,48,3385.92
2025-07-06,CAM007974,1141.67,29943,786,42,3648.28
2024-11-17,CAM004774,1611.83,30853,511,27,5234.83
2024-11-18,CAM004774,2807.59,53742,890,48,9118.34
2024-11-19,CAM004774,2122.56,40629,673,41,6893.55
2024-11-20,CAM004774,2592.43,49624,822,37,8419.58
2024-11-21,CAM004774,2345.42,44895,744,36,7617.34
2024-11-22,CAM004774,2245.87,42990,712,35,7294.02
2024-11-23,CAM004774,2216.26,42423,703,30,7197.86
2024-11-24,CAM004774,2552.44,48858,809,46,8289.7
2024-11-25,CAM004774,1897.82,36327,602,24,6163.65
2024-11-26,CAM004774,2084.98,39910,661,31,6771.5
2024-11-27,CAM004774,2603.4,49834,825,50,8455.19
2024-11-28,CAM004774,1660.73,31789,526,25,5393.63
2024-11-29,CAM004774,2271.09,43473,720,33,7375.94
2024-11-30,CAM004774,3101.83,59374,984,36,10073.96
2024-12-01,CAM004774,2224.0,42571,705,35,7222.98
2024-12-02,CAM004774,1997.28,38231,633,29,6486.66
2024-12-03,CAM004774,1607.97,30779,510,32,5222.27
2024-12-04,CAM004774,2604.32,49851,826,27,8458.19
2024-12-05,CAM004774,2824.89,54073,896,42,9174.55
2024-12-06,CAM004774,2142.92,41019,679,34,6959.66
2024-12-07,CAM004774,2349.2,44968,745,37,7629.6
2024-12-08,CAM004774,2078.16,39780,659,30,6749.36
2024-12-09,CAM004774,2005.18,38383,636,34,6512.34
2024-12-10,CAM004774,2262.99,43318,717,35,7349.63
2024-12-11,CAM004774,1906.16,36487,604,34,6190.73
2024-12-12,CAM004774,2530.88,48445,802,50,8219.67
2024-12-13,CAM004774,2479.22,47457,786,38,8051.9
2024-12-14,CAM004774,2881.74,55162,914,39,9359.17
2024-12-15,CAM004774,2336.66,44728,741,33,7588.9
2024-12-16,CAM004774,2970.3,56857,942,46,9646.78
2024-12-17,CAM004774,2370.93,45384,752,33,7700.19
2024-12-18,CAM004774,2451.03,46917,777,38,7960.33
2024-12-19,CAM004774,3044.9,58285,965,47,9889.07
2024-12-20,CAM004774,2644.78,50626,839,34,8589.59
2024-12-21,CAM004774,2590.36,49584,821,44,8412.84
2024-12-22,CAM004774,2111.49,40417,669,35,6857.59
2024-12-23,CAM004774,1857.92,35564,589,18,6034.07
2024-12-24,CAM004774,2402.94,45996,762,46,7804.14
2024-12-25,CAM004774,1518.11,29059,481,27,4930.46
2024-12-26,CAM004774,2888.4,55289,916,30,9380.81
2024-12-27,CAM004774,2262.11,43301,717,27,7346.79
2024-12-28,CAM004774,3786.2,72475,1201,60,12296.65
2024-12-29,CAM004774,1815.92,34760,576,34,5897.66
2024-12-30,CAM004774,2142.38,41009,679,34,6957.92
2024-12-31,CAM004774,1869.68,35789,593,34,6072.24
2025-01-01,CAM004774,1851.35,35438,587,34,6012.71
2025-01-02,CAM004774,1515.53,29010,480,20,4922.08
2025-01-03,CAM004774,1975.05,37806,626,38,6414.46
2025-01-04,CAM004774,1269.95,24309,402,21,4124.47
2025-01-05,CAM004774,1929.24,36929,612,30,6265.68
2025-01-06,CAM004774,1892.14,36219,600,18,6145.19
2025-01-07,CAM004774,2343.74,44863,743,59,7611.9
2025-01-08,CAM004774,1753.89,33572,556,30,5696.2
2025-01-09,CAM004774,1434.59,27460,455,26,4659.19
2025-01-10,CAM004774,1657.99,31737,525,25,5384.74
2025-01-11,CAM004774,1762.16,33731,559,23,5723.04
2025-01-12,CAM004774,2379.73,45552,754,52,7728.77
2025-01-13,CAM004774,1417.93,27142,449,24,4605.1
2025-01-14,CAM004774,1957.97,37479,621,25,6359.01
2025-01-15,CAM004774,1496.71,28649,474,21,4860.93
2025-04-24,CAM001167,2118.74,200987,1646,98,6290.19
2025-04-25,CAM001167,1923.49,182465,1495,69,5710.51
2025-04-26,CAM001167,1970.31,186906,1531,96,5849.51
2025-04-27,CAM001167,2459.36,233299,1911,81,7301.44
2025-04-28,CAM001167,1103.64,104693,857,34,3276.53
2025-04-29,CAM001167,1508.06,143056,1172,61,4477.17
2025-04-30,CAM001167,1858.14,176265,1444,71,5516.49
2025-05-01,CAM001167,1801.72,170914,1400,79,5349.01
2025-05-02,CAM001167,1482.94,140673,1152,52,4402.59
2025-05-03,CAM001167,2054.82,194923,1597,86,6100.41
2025-05-04,CAM001167,1414.61,134192,1099,64,4199.74
2025-05-05,CAM001167,1714.52,162642,1332,54,5090.12
2025-05-06,CAM001167,1601.84,151953,1245,59,4755.6
2025-05-07,CAM001167,1397.72,132590,1086,55,4149.59
2025-05-08,CAM001167,1769.74,167880,1375,87,5254.07
2025-05-09,CAM001167,1206.16,114418,937,48,3580.89
2025-05-10,CAM001167,1677.0,159082,1303,60,4978.72
2025-05-11,CAM001167,2769.18,262688,2152,132,8221.22
2025-05-12,CAM001167,2108.8,200044,1639,86,6260.68
2025-05-13,CAM001167,1714.86,162674,1332,52,5091.13
2025-05-14,CAM001167,2355.9,223484,1831,75,6994.27
2025-05-15,CAM001167,1821.24,172765,1415,65,5406.95
2025-05-16,CAM001167,1561.18,148096,1213,45,4634.89
2025-05-17,CAM001167,1948.08,184798,1514,52,5783.52
2025-05-18,CAM001167,1124.23,106646,873,38,3337.65
2025-05-19,CAM001167,1824.42,173067,1418,56,5416.39
2025-05-20,CAM001167,1127.55,106961,876,63,3347.52
2025-05-21,CAM001167,2514.57,238536,1954,111,7465.35
2025-05-22,CAM001167,1548.24,146869,1203,66,4596.48
2025-05-23,CAM001167,1905.57,180765,1481,82,5657.3
2025-02-06,CAM001241,167.91,21438,157,8,552.12
2025-02-07,CAM001241,134.89,17222,126,6,443.53
2025-02-08,CAM001241,185.9,23736,174,9,611.29
2025-02-09,CAM001241,190.3,24297,178,7,625.75
2025-02-10,CAM001241,153.8,19636,144,6,505.72
2025-02-11,CAM001241,146.82,18745,137,5,482.76
2025-02-12,CAM001241,136.4,17415,127,7,448.5
2025-02-13,CAM001241,162.07,20693,152,6,532.92
