PurchaseID,CustomerID,CampaignID,PurchaseDate,PurchaseAmount,DiscountApplied,NetAmount,PaymentMethod,PurchaseStatus,ProfitMargin
PUR004730,CUST04378,CAM001533,2025-07-13,1271.29,0.0,1271.29,Credit Card,Completed,0.412
PUR004731,CUST04099,CAM004558,2025-02-27,260.9,0.24,198.28,Credit Card,Completed,0.316
PUR004732,CUST04378,CAM005120,2026-07-01,660.74,0.12,581.45,Debit Card,Completed,0.297
PUR004733,CUST00412,CAM007443,2026-02-04,1172.83,0.0,1172.83,Debit Card,Cancelled,0.345
PUR004734,CUST04641,CAM009176,2026-07-22,1890.16,0.03,1833.46,Apple Pay,Completed,0.211
PUR004735,CUST03252,CAM007295,2025-12-01,1713.06,0.0,1713.06,Debit Card,Completed,0.259
PUR004736,CUST01514,CAM004539,2026-01-12,1420.87,0.0,1420.87,Credit Card,Completed,0.45
PUR004737,CUST04830,CAM001255,2025-01-09,1445.3,0.22,1127.33,Credit Card,Refunded,0.428
PUR004738,CUST03869,CAM002487,2026-03-03,593.59,0.0,593.59,Apple Pay,Completed,0.201
PUR004739,CUST00410,CAM007377,2026-04-13,726.76,0.0,726.76,Apple Pay,Completed,0.419
PUR004740,CUST03563,CAM007717,2026-06-01,236.61,0.11,210.58,PayPal,Completed,0.378
PUR004741,CUST00902,CAM007774,2026-09-05,439.41,0.1,395.47,Credit Card,Completed,0.375
PUR004742,CUST00530,CAM005575,2026-08-05,655.85,0.12,577.15,Credit Card,Completed,0.408
PUR004743,CUST00276,CAM001270,2025-09-22,1051.37,0.0,1051.37,Debit Card,Completed,0.278
PUR004744,CUST04161,CAM000345,2025-09-17,413.31,0.0,413.31,Credit Card,Completed,0.3
PUR004745,CUST02153,CAM008683,2025-11-10,578.57,0.07,538.07,Google Pay,Completed,0.232
PUR004746,CUST03753,CAM007277,2024-12-14,1217.34,0.0,1217.34,Debit Card,Cancelled,0.213
PUR004747,CUST03540,CAM008150,2025-04-29,1516.11,0.08,1394.82,Credit Card,Completed,0.304
PUR004748,CUST03968,CAM009999,2025-01-07,975.4,0.0,975.4,Credit Card,Completed,0.345
PUR004749,CUST01270,CAM003403,2025-01-24,179.99,0.0,179.99,Credit Card,Completed,0.305
PUR004750,CUST01566,CAM002594,2026-06-21,2096.67,0.11,1866.04,Debit Card,Completed,0.445
PUR004751,CUST00629,CAM004794,2025-10-30,473.99,0.0,473.99,Credit Card,Completed,0.433
PUR004752,CUST03595,CAM004129,2025-03-12,141.18,0.0,141.18,Credit Card,Completed,0.246
PUR004753,CUST01976,CAM002052,2025-09-08,1266.16,0.21,1000.27,PayPal,Completed,0.27
PUR004754,CUST04307,CAM001545,2024-08-21,311.4,0.2,249.12,PayPal,Completed,0.365
PUR004755,CUST04249,CAM008841,2024-12-28,2095.46,0.11,1864.96,Apple Pay,Completed,0.442
PUR004756,CUST00906,CAM000244,2026-01-16,1063.93,0.19,861.78,Credit Card,Completed,0.259
PUR004757,CUST03221,CAM003451,2026-05-25,87.52,0.0,87.52,PayPal,Completed,0.252
PUR004758,CUST01983,CAM000091,2026-02-17,672.51,0.15,571.63,PayPal,Completed,0.42
PUR004759,CUST00305,CAM003314,2025-07-20,613.08,0.23,472.07,Debit Card,Completed,0.389
PUR004760,CUST04207,CAM006944,2025-01-10,224.45,0.0,224.45,Apple Pay,Pending,0.235
PUR004761,CUST03657,CAM004477,2025-01-09,296.1,0.0,296.1,PayPal,Completed,0.333
PUR004762,CUST03173,CAM002241,2025-12-24,472.01,0.04,453.13,Credit Card,Refunded,0.344
PUR004763,CUST02116,CAM005608,2024-12-09,1670.55,0.0,1670.55,Credit Card,Cancelled,0.336
PUR004764,CUST03362,CAM002096,2025-02-20,524.31,0.02,513.82,Google Pay,Pending,0.331
PUR004765,CUST01274,CAM006530,2026-03-18,314.38,0.0,314.38,Debit Card,Completed,0.232
PUR004766,CUST03721,CAM003434,2026-04-24,124.05,0.0,124.05,Credit Card,Completed,0.234
PUR004767,CUST03711,CAM001100,2025-06-10,949.47,0.25,712.1,Debit Card,Pending,0.21
PUR004768,CUST03587,CAM001425,2025-11-05,1848.65,0.02,1811.68,Credit Card,Cancelled,0.396
PUR004769,CUST01604,CAM003561,2026-08-16,223.12,0.21,176.26,Google Pay,Completed,0.229
PUR004770,CUST02731,CAM007115,2025-09-30,202.89,0.0,202.89,PayPal,Completed,0.356
PUR004771,CUST03869,CAM000127,2025-08-20,249.66,0.0,249.66,Credit Card,Completed,0.289
PUR004772,CUST04905,CAM005410,2024-11-01,383.58,0.21,303.03,Google Pay,Completed,0.329
PUR004773,CUST04292,CAM004686,2026-06-18,220.78,0.09,200.91,Google Pay,Completed,0.345
PUR004774,CUST00513,CAM009303,2024-12-27,63.1,0.0,63.1,Debit Card,Completed,0.401
PUR004775,CUST03762,CAM002888,2024-12-11,641.94,0.08,590.58,Google Pay,Completed,0.345
PUR004776,CUST00820,CAM004697,2025-10-21,159.92,0.0,159.92,Apple Pay,Completed,0.223
PUR004777,CUST04226,CAM001778,2025-05-14,1542.19,0.21,1218.33,Apple Pay,Completed,0.419
PUR004778,CUST01457,CAM004107,2024-10-13,1452.43,0.0,1452.43,Debit Card,Pending,0.433
PUR004779,CUST03588,CAM009891,2026-05-15,435.04,0.08,400.24,Google Pay,Completed,0.424
PUR004780,CUST01455,CAM003827,2025-07-11,407.85,0.0,407.85,PayPal,Completed,0.365
PUR004781,CUST02038,CAM006558,2025-09-27,391.23,0.15,332.55,Apple Pay,Completed,0.279
PUR004782,CUST03082,CAM006661,2024-12-17,1849.72,0.13,1609.26,Google Pay,Completed,0.352
PUR004783,CUST02543,CAM001502,2025-07-25,898.03,0.17,745.36,Debit Card,Completed,0.248
PUR004784,CUST02289,CAM005462,2026-02-19,738.32,0.0,738.32,Credit Card,Completed,0.449
PUR004785,CUST03809,CAM002766,2025-04-26,275.43,0.0,275.43,Google Pay,Completed,0.318
PUR004786,CUST02745,CAM003173,2026-05-15,99.55,0.1,89.6,Credit Card,Completed,0.222
PUR004787,CUST02563,CAM000376,2026-03-07,1463.52,0.07,1361.07,Credit Card,Completed,0.257
PUR004788,CUST03568,CAM008945,2026-08-23,298.6,0.0,298.6,Debit Card,Completed,0.29
PUR004789,CUST01649,CAM007710,2026-07-31,655.53,0.0,655.53,Apple Pay,Completed,0.342
PUR004790,CUST00319,CAM009144,2026-02-27,1002.62,0.0,1002.62,Credit Card,Completed,0.428
PUR004791,CUST04872,CAM002675,2024-09-01,68.86,0.21,54.4,Credit Card,Completed,0.429
PUR004792,CUST02877,CAM000066,2025-02-15,728.0,0.0,728.0,PayPal,Completed,0.446
PUR004793,CUST00911,CAM004764,2025-10-18,958.69,0.0,958.69,Credit Card,Completed,0.335
PUR004794,CUST02760,CAM006395,2024-10-08,438.32,0.18,359.42,Google Pay,Completed,0.241
PUR004795,CUST01451,CAM006164,2025-09-20,1055.49,0.0,1055.49,Credit Card,Cancelled,0.387
PUR004796,CUST01787,CAM002917,2025-10-30,111.77,0.06,105.06,PayPal,Completed,0.429
PUR004797,CUST04746,CAM008108,2025-04-15,57.92,0.0,57.92,Google Pay,Completed,0.284
PUR004798,CUST01997,CAM006967,2025-11-19,69.03,0.0,69.03,PayPal,Completed,0.383
PUR004799,CUST00807,CAM009861,2025-01-03,277.85,0.16,233.39,Debit Card,Completed,0.392
PUR004800,CUST04485,CAM002836,2026-07-04,175.91,0.0,175.91,Credit Card,Completed,0.353
PUR004801,CUST04859,CAM006041,2026-01-02,390.4,0.0,390.4,Debit Card,Completed,0.244
PUR004802,CUST04298,CAM002201,2025-08-30,357.06,0.0,357.06,Credit Card,Cancelled,0.401
PUR004803,CUST03805,CAM000216,2024-10-29,159.13,0.0,159.13,Google Pay,Refunded,0.345
PUR004804,CUST01859,CAM003187,2024-09-21,144.43,0.22,112.66,Credit Card,Completed,0.234
PUR004805,CUST00433,CAM003964,2025-09-08,789.59,0.0,789.59,Google Pay,Refunded,0.412
PUR004806,CUST01927,CAM001439,2025-11-08,511.35,0.11,455.1,PayPal,Refunded,0.276
PUR004807,CUST00063,CAM000263,2026-01-17,225.83,0.0,225.83,Credit Card,Completed,0.36
PUR004808,CUST02645,CAM000287,2026-01-04,245.96,0.21,194.31,Debit Card,Completed,0.378
PUR004809,CUST04274,CAM004322,2025-05-22,123.64,0.0,123.64,Credit Card,Completed,0.351
PUR004810,CUST00621,CAM009601,2026-02-07,305.51,0.24,232.19,Credit Card,Completed,0.45
PUR004811,CUST02499,CAM007583,2024-08-26,364.2,0.0,364.2,Debit Card,Completed,0.244
PUR004812,CUST03243,CAM008250,2025-07-13,260.96,0.01,258.35,PayPal,Completed,0.231
PUR004813,CUST04333,CAM006251,2026-01-15,834.49,0.0,834.49,Credit Card,Completed,0.259
PUR004814,CUST00287,CAM008056,2024-10-28,2412.48,0.0,2412.48,Debit Card,Completed,0.42
PUR004815,CUST01637,CAM007767,2025-04-04,447.13,0.0,447.13,Credit Card,Completed,0.426
PUR004816,CUST00829,CAM003842,2025-07-03,554.1,0.03,537.48,PayPal,Completed,0.217
PUR004817,CUST00910,CAM001498,2025-12-15,400.45,0.23,308.35,Debit Card,Completed,0.243
PUR004818,CUST01593,CAM009825,2025-03-23,698.24,0.18,572.56,Debit Card,Completed,0.306
PUR004819,CUST03987,CAM005834,2026-07-05,479.45,0.0,479.45,Credit Card,Completed,0.291
PUR004820,CUST01339,CAM003510,2025-08-02,790.5,0.09,719.36,Apple Pay,Completed,0.27
PUR004821,CUST00372,CAM005350,2025-03-08,302.88,0.0,302.88,Debit Card,Completed,0.424
PUR004822,CUST04789,CAM008571,2026-04-21,86.06,0.0,86.06,Credit Card,Pending,0.398
PUR004823,CUST04002,CAM000162,2025-12-06,57.03,0.0,57.03,PayPal,Completed,0.446
PUR004824,CUST01902,CAM004003,2024-08-28,565.97,0.0,565.97,Debit Card,Completed,0.317
PUR004825,CUST01322,CAM005892,2024-10-05,2080.12,0.0,2080.12,Apple Pay,Completed,0.348
PUR004826,CUST03926,CAM004809,2025-04-02,611.61,0.0,611.61,Debit Card,Completed,0.416
PUR004827,CUST04921,CAM004915,2026-08-18,950.7,0.0,950.7,Credit Card,Completed,0.328
PUR004828,CUST03246,CAM009539,2025-09-12,312.8,0.0,312.8,Apple Pay,Completed,0.26
PUR004829,CUST02166,CAM000516,2024-09-06,460.16,0.0,460.16,PayPal,Refunded,0.345
PUR004830,CUST00976,CAM000190,2025-10-17,2029.66,0.0,2029.66,Credit Card,Pending,0.298
PUR004831,CUST02883,CAM005488,2026-04-15,540.74,0.0,540.74,Apple Pay,Completed,0.414
PUR004832,CUST02101,CAM003527,2024-12-07,310.0,0.04,297.6,PayPal,Pending,0.445
PUR004833,CUST04911,CAM005551,2025-06-15,1036.45,0.13,901.71,PayPal,Completed,0.381
PUR004834,CUST01171,CAM002167,2025-01-15,207.79,0.0,207.79,PayPal,Completed,0.333
PUR004835,CUST02253,CAM005832,2025-08-04,983.5,0.0,983.5,PayPal,Completed,0.443
PUR004836,CUST04069,CAM008152,2024-12-13,282.81,0.0,282.81,Credit Card,Completed,0.393
PUR004837,CUST04424,CAM008605,2025-04-04,1342.24,0.0,1342.24,Credit Card,Completed,0.248
PUR004838,CUST03514,CAM009195,2025-04-17,1243.74,0.0,1243.74,Google Pay,Pending,0.211
PUR004839,CUST04188,CAM001133,2026-04-04,49.56,0.1,44.6,Credit Card,Completed,0.382
PUR004840,CUST02863,CAM000584,2024-11-03,434.53,0.0,434.53,Apple Pay,Refunded,0.349
PUR004841,CUST00782,CAM000658,2026-03-30,1364.07,0.11,1214.02,Credit Card,Completed,0.298
PUR004842,CUST02781,CAM000931,2026-03-21,154.46,0.0,154.46,Debit Card,Completed,0.374
PUR004843,CUST01417,CAM007448,2026-06-13,390.19,0.0,390.19,Apple Pay,Cancelled,0.331
PUR004844,CUST02928,CAM004509,2025-10-20,2422.81,0.0,2422.81,Credit Card,Completed,0.338
PUR004845,CUST00111,CAM004075,2024-10-16,524.26,0.0,524.26,PayPal,Pending,0.374
PUR004846,CUST04537,CAM005494,2025-07-20,110.45,0.12,97.2,Debit Card,Completed,0.203
PUR004847,CUST00523,CAM000916,2025-09-02,218.31,0.0,218.31,Google Pay,Completed,0.346
PUR004848,CUST01683,CAM002551,2024-10-25,235.63,0.0,235.63,Debit Card,Completed,0.32
PUR004849,CUST03469,CAM005940,2025-01-23,459.02,0.0,459.02,Apple Pay,Completed,0.246
PUR004850,CUST02320,CAM006376,2025-10-24,231.69,0.0,231.69,PayPal,Completed,0.239
PUR004851,CUST04963,CAM002639,2024-11-04,456.54,0.0,456.54,Credit Card,Completed,0.219
PUR004852,CUST00720,CAM006256,2026-05-21,470.9,0.0,470.9,Credit Card,Completed,0.226
PUR004853,CUST02278,CAM002112,2025-03-28,1414.0,0.01,1399.86,Credit Card,Completed,0.204
PUR004854,CUST00248,CAM009123,2024-12-18,414.65,0.0,414.65,PayPal,Pending,0.316
PUR004855,CUST03599,CAM000217,2025-05-01,106.11,0.0,106.11,Debit Card,Completed,0.378
PUR004856,CUST01974,CAM005869,2024-10-06,1698.03,0.0,1698.03,Debit Card,Completed,0.351
PUR004857,CUST02296,CAM009926,2025-11-24,1302.66,0.22,1016.07,PayPal,Completed,0.394
PUR004858,CUST02363,CAM000542,2026-04-30,1328.69,0.12,1169.25,Google Pay,Pending,0.403
PUR004859,CUST00352,CAM009413,2025-01-07,1965.88,0.0,1965.88,Debit Card,Completed,0.213
PUR004860,CUST02568,CAM007763,2026-07-16,751.31,0.0,751.31,Credit Card,Cancelled,0.335
PUR004861,CUST00949,CAM001648,2025-11-18,955.21,0.0,955.21,Debit Card,Completed,0.206
PUR004862,CUST01664,CAM003936,2026-08-31,305.03,0.1,274.53,Credit Card,Completed,0.357
PUR004863,CUST03303,CAM007558,2025-12-03,1561.44,0.0,1561.44,Credit Card,Completed,0.37
PUR004864,CUST01044,CAM004741,2026-06-26,719.3,0.0,719.3,Debit Card,Pending,0.435
PUR004865,CUST04439,CAM002842,2024-10-25,369.95,0.0,369.95,Credit Card,Completed,0.287
PUR004866,CUST02125,CAM007078,2026-05-16,636.25,0.0,636.25,Apple Pay,Completed,0.316
PUR004867,CUST03730,CAM002059,2026-07-05,762.54,0.0,762.54,PayPal,Completed,0.207
PUR004868,CUST01450,CAM001348,2026-05-13,289.77,0.14,249.2,Debit Card,Completed,0.286
PUR004869,CUST04236,CAM006984,2026-02-20,956.45,0.0,956.45,PayPal,Completed,0.368
PUR004870,CUST03200,CAM000736,2025-06-12,1629.73,0.16,1368.97,PayPal,Cancelled,0.288
PUR004871,CUST00613,CAM005709,2024-09-24,368.86,0.0,368.86,Apple Pay,Completed,0.227
PUR004872,CUST01753,CAM008866,2026-03-06,434.73,0.0,434.73,Debit Card,Completed,0.301
PUR004873,CUST03857,CAM005260,2026-06-13,805.41,0.23,620.17,Debit Card,Completed,0.42
PUR004874,CUST02534,CAM009418,2026-01-08,639.47,0.23,492.39,Apple Pay,Completed,0.235
PUR004875,CUST03698,CAM009012,2026-01-02,390.18,0.0,390.18,Debit Card,Completed,0.387
PUR004876,CUST04569,CAM002974,2026-06-07,780.05,0.0,780.05,Credit Card,Completed,0.395
PUR004877,CUST00101,CAM003283,2025-11-02,118.63,0.19,96.09,Debit Card,Completed,0.2
PUR004878,CUST02151,CAM006125,2026-02-26,1738.67,0.0,1738.67,Debit Card,Completed,0.236
PUR004879,CUST02293,CAM001813,2025-08-16,1219.78,0.0,1219.78,Credit Card,Completed,0.22
PUR004880,CUST03627,CAM006549,2025-06-12,1459.11,0.25,1094.33,Apple Pay,Completed,0.389
PUR004881,CUST01471,CAM007259,2025-08-09,2554.41,0.0,2554.41,Debit Card,Completed,0.403
PUR004882,CUST04554,CAM000753,2025-03-22,560.28,0.0,560.28,Credit Card,Completed,0.299
PUR004883,CUST03940,CAM004038,2026-01-14,1428.24,0.05,1356.83,Credit Card,Completed,0.274
PUR004884,CUST04529,CAM004093,2026-03-23,1248.88,0.0,1248.88,PayPal,Completed,0.409
PUR004885,CUST01317,CAM002079,2026-03-19,85.21,0.0,85.21,Credit Card,Completed,0.264
PUR004886,CUST02927,CAM001945,2026-07-23,388.88,0.1,349.99,Google Pay,Completed,0.346
PUR004887,CUST02966,CAM003434,2026-04-03,1105.18,0.0,1105.18,Credit Card,Completed,0.399
PUR004888,CUST02459,CAM000329,2024-08-28,1001.22,0.0,1001.22,Credit Card,Completed,0.285
PUR004889,CUST04999,CAM009673,2025-01-27,207.13,0.01,205.06,Debit Card,Completed,0.403
PUR004890,CUST02029,CAM005691,2025-06-11,1976.75,0.0,1976.75,PayPal,Pending,0.251
PUR004891,CUST02968,CAM002134,2024-09-09,1052.9,0.0,1052.9,Debit Card,Refunded,0.347
PUR004892,CUST03300,CAM000198,2024-11-02,435.2,0.0,435.2,Google Pay,Pending,0.288
PUR004893,CUST01220,CAM006282,2025-08-03,82.81,0.0,82.81,Debit Card,Completed,0.349
PUR004894,CUST02866,CAM005772,2024-09-11,682.24,0.03,661.77,Debit Card,Completed,0.343
PUR004895,CUST04424,CAM009065,2025-03-03,1643.67,0.0,1643.67,Credit Card,Completed,0.255
PUR004896,CUST01579,CAM009484,2025-11-30,1615.71,0.0,1615.71,Debit Card,Completed,0.248
PUR004897,CUST03770,CAM006102,2025-06-25,146.02,0.0,146.02,Debit Card,Completed,0.302
PUR004898,CUST01779,CAM009855,2026-03-29,401.27,0.22,312.99,Credit Card,Completed,0.279
PUR004899,CUST00326,CAM005395,2025-01-29,287.23,0.0,287.23,Credit Card,Completed,0.231
PUR004900,CUST03253,CAM006720,2026-03-25,124.36,0.0,124.36,Debit Card,Cancelled,0.433
PUR004901,CUST04937,CAM000163,2025-05-19,830.84,0.0,830.84,Debit Card,Refunded,0.373
PUR004902,CUST03238,CAM006573,2026-01-25,1868.16,0.0,1868.16,PayPal,Cancelled,0.247
PUR004903,CUST02257,CAM002019,2024-12-09,396.37,0.0,396.37,Credit Card,Completed,0.396
PUR004904,CUST04260,CAM008433,2024-12-04,2997.12,0.02,2937.18,Credit Card,Completed,0.44
PUR004905,CUST01622,CAM006737,2025-03-04,1693.76,0.1,1524.38,Google Pay,Completed,0.3
PUR004906,CUST01375,CAM001325,2026-05-15,254.01,0.21,200.67,Debit Card,Completed,0.301
PUR004907,CUST02070,CAM007719,2025-12-04,1984.55,0.0,1984.55,Credit Card,Completed,0.247
PUR004908,CUST00668,CAM000318,2024-08-25,772.84,0.0,772.84,Apple Pay,Pending,0.434
PUR004909,CUST02540,CAM007035,2025-02-07,357.51,0.0,357.51,PayPal,Completed,0.291
PUR004910,CUST00069,CAM003466,2025-03-07,499.43,0.0,499.43,Credit Card,Completed,0.245
PUR004911,CUST00381,CAM001633,2025-05-30,138.85,0.18,113.86,Credit Card,Completed,0.437
PUR004912,CUST00305,CAM008662,2025-11-14,857.81,0.0,857.81,Debit Card,Completed,0.286
PUR004913,CUST01620,CAM000895,2025-09-14,451.67,0.0,451.67,PayPal,Completed,0.228
PUR004914,CUST03216,CAM000828,2025-04-17,1106.53,0.0,1106.53,PayPal,Completed,0.353
PUR004915,CUST02236,CAM008050,2025-09-19,3435.91,0.1,3092.32,Debit Card,Completed,0.204
PUR004916,CUST02237,CAM000139,2025-06-01,137.89,0.0,137.89,PayPal,Completed,0.285
PUR004917,CUST03338,CAM007762,2026-07-10,487.23,0.0,487.23,Credit Card,Cancelled,0.206
PUR004918,CUST00756,CAM004197,2025-07-12,279.9,0.0,279.9,Credit Card,Completed,0.314
PUR004919,CUST02368,CAM009141,2025-11-03,757.26,0.0,757.26,Debit Card,Completed,0.39
PUR004920,CUST01691,CAM009860,2026-01-28,1633.13,0.2,1306.5,PayPal,Completed,0.391
PUR004921,CUST00059,CAM003376,2025-10-03,170.61,0.0,170.61,Apple Pay,Completed,0.34
PUR004922,CUST01744,CAM001887,2025-03-22,69.78,0.0,69.78,Debit Card,Refunded,0.428
PUR004923,CUST01422,CAM000836,2025-05-13,594.43,0.07,552.82,Debit Card,Completed,0.427
PUR004924,CUST03405,CAM000920,2026-01-30,1166.65,0.0,1166.65,PayPal,Completed,0.282
PUR004925,CUST00253,CAM006533,2025-08-12,1405.15,0.0,1405.15,PayPal,Completed,0.242
PUR004926,CUST03108,CAM006774,2024-09-30,312.99,0.0,312.99,PayPal,Completed,0.387
PUR004927,CUST02203,CAM001899,2024-11-09,427.6,0.03,414.77,Debit Card,Completed,0.306
PUR004928,CUST01650,CAM005313,2025-07-25,2066.11,0.0,2066.11,Apple Pay,Completed,0.411
PUR004929,CUST00748,CAM008202,2024-12-31,268.26,0.0,268.26,PayPal,Completed,0.291
PUR004930,CUST02545,CAM007039,2026-06-10,604.83,0.0,604.83,Credit Card,Pending,0.266
PUR004931,CUST02896,CAM000098,2025-07-26,195.58,0.0,195.58,Credit Card,Completed,0.445
PUR004932,CUST00046,CAM003642,2026-08-25,887.15,0.22,691.98,Credit Card,Completed,0.395
PUR004933,CUST02184,CAM006680,2025-10-04,432.82,0.12,380.88,Debit Card,Refunded,0.323
PUR004934,CUST03923,CAM005706,2025-09-22,676.25,0.0,676.25,PayPal,Refunded,0.301
PUR004935,CUST04725,CAM009429,2025-08-04,441.18,0.12,388.24,Credit Card,Completed,0.348
PUR004936,CUST00937,CAM001379,2025-12-30,274.45,0.15,233.28,PayPal,Completed,0.397
PUR004937,CUST00917,CAM009817,2026-02-10,555.2,0.0,555.2,Debit Card,Pending,0.398
PUR004938,CUST04286,CAM001597,2026-07-10,52.09,0.0,52.09,Credit Card,Completed,0.321
PUR004939,CUST00729,CAM006891,2024-09-22,376.12,0.01,372.36,Credit Card,Completed,0.21
PUR004940,CUST00680,CAM006331,2026-01-07,1526.48,0.0,1526.48,Debit Card,Completed,0.22
PUR004941,CUST00433,CAM001876,2026-04-20,913.03,0.12,803.47,Credit Card,Refunded,0.208
PUR004942,CUST04391,CAM007610,2026-08-19,563.01,0.0,563.01,Credit Card,Completed,0.298
PUR004943,CUST01789,CAM000982,2025-11-10,816.88,0.0,816.88,Credit Card,Completed,0.354
PUR004944,CUST02238,CAM001243,2026-04-08,368.63,0.15,313.34,PayPal,Pending,0.354
PUR004945,CUST04891,CAM002201,2025-08-01,70.72,0.0,70.72,Debit Card,Completed,0.34
PUR004946,CUST03390,CAM009637,2025-03-22,922.45,0.07,857.88,Google Pay,Completed,0.365
PUR004947,CUST00035,CAM006643,2025-06-15,1356.5,0.1,1220.85,PayPal,Completed,0.395
PUR004948,CUST04434,CAM003096,2025-08-29,157.49,0.02,154.34,PayPal,Completed,0.284
PUR004949,CUST00761,CAM003643,2025-07-01,441.26,0.0,441.26,Credit Card,Completed,0.401
PUR004950,CUST02915,CAM005429,2025-11-09,507.51,0.13,441.53,Debit Card,Cancelled,0.259
PUR004951,CUST04606,CAM002443,2025-06-27,227.26,0.0,227.26,Apple Pay,Pending,0.423
PUR004952,CUST01077,CAM007803,2025-10-08,546.35,0.0,546.35,Credit Card,Completed,0.208
PUR004953,CUST01533,CAM000958,2026-06-28,2270.25,0.0,2270.25,Credit Card,Completed,0.207
PUR004954,CUST02051,CAM008438,2025-06-02,529.12,0.04,507.96,PayPal,Completed,0.27
PUR004955,CUST04644,CAM002708,2026-05-02,225.92,0.0,225.92,Debit Card,Completed,0.408
PUR004956,CUST00954,CAM007720,2026-01-01,1971.98,0.0,1971.98,PayPal,Completed,0.206
PUR004957,CUST04142,CAM003238,2025-12-25,150.13,0.0,150.13,Google Pay,Pending,0.398
PUR004958,CUST02657,CAM001683,2025-08-17,2088.64,0.02,2046.87,PayPal,Pending,0.246
PUR004959,CUST00284,CAM003846,2026-03-29,1030.12,0.2,824.1,Credit Card,Completed,0.404
PUR004960,CUST04752,CAM002634,2024-12-12,286.0,0.0,286.0,PayPal,Completed,0.425
PUR004961,CUST03772,CAM000816,2025-03-28,325.63,0.0,325.63,Google Pay,Completed,0.371
PUR004962,CUST03796,CAM007978,2024-11-03,38.04,0.04,36.52,Credit Card,Completed,0.212
PUR004963,CUST00313,CAM002443,2025-07-01,429.63,0.06,403.85,PayPal,Completed,0.208
PUR004964,CUST04704,CAM004712,2025-03-29,81.63,0.17,67.75,Credit Card,Completed,0.275
PUR004965,CUST01085,CAM008053,2025-09-18,327.67,0.0,327.67,Debit Card,Completed,0.292
PUR004966,CUST04949,CAM009072,2024-09-22,153.01,0.0,153.01,Apple Pay,Completed,0.301
PUR004967,CUST00932,CAM003076,2024-11-12,576.61,0.0,576.61,Credit Card,Completed,0.204
PUR004968,CUST00315,CAM006271,2024-10-01,1011.84,0.22,789.24,Google Pay,Completed,0.212
PUR004969,CUST04185,CAM009349,2025-02-23,671.15,0.0,671.15,PayPal,Completed,0.399
PUR004970,CUST02571,CAM003664,2025-11-23,376.37,0.17,312.39,PayPal,Completed,0.274
PUR004971,CUST02093,CAM006530,2026-03-16,50.22,0.2,40.18,Debit Card,Completed,0.378
PUR004972,CUST03565,CAM005109,2025-08-20,1487.9,0.06,1398.63,Debit Card,Pending,0.397
PUR004973,CUST00989,CAM004502,2026-02-20,7019.64,0.05,6668.66,Google Pay,Refunded,0.275
PUR004974,CUST00788,CAM004312,2025-12-06,104.44,0.0,104.44,Credit Card,Completed,0.249
PUR004975,CUST00672,CAM002595,2025-07-30,749.78,0.24,569.83,Credit Card,Completed,0.222
PUR004976,CUST03667,CAM002334,2024-12-15,2284.02,0.0,2284.02,Debit Card,Completed,0.396
PUR004977,CUST04131,CAM007019,2025-10-24,370.22,0.06,348.01,Debit Card,Completed,0.423
PUR004978,CUST04297,CAM002976,2024-09-04,455.94,0.0,455.94,Credit Card,Completed,0.439
PUR004979,CUST04810,CAM000006,2026-09-12,433.83,0.0,433.83,Google Pay,Completed,0.331
PUR004980,CUST02535,CAM005007,2025-10-26,746.22,0.0,746.22,Credit Card,Completed,0.2
PUR004981,CUST04702,CAM009492,2026-05-05,289.22,0.0,289.22,Debit Card,Completed,0.294
