CustomerID,Age,Gender,Education,IncomeLevel,Region,DeviceType,CustomerSegment,AcquisitionChannel,CustomerTenureDays,CustomerLifetimeValue,LoyaltyScore,TotalPurchases
CUST02873,34,Female,Master,Medium-Low,Middle East,Mobile,Bronze,Social Media,630,7276.56,44.2,1
CUST02874,39,Female,Master,Medium,Middle East,Mobile,Bronze,Direct,9,14731.4,48.0,1
CUST02875,32,Male,PhD,Medium-Low,North America,Mobile,Silver,Social Media,374,7544.93,58.7,1
CUST02876,39,Female,High School,Low,North America,Mobile,Gold,Direct,13,39822.01,97.8,7
CUST02877,47,Non-binary,PhD,Medium,Europe,Mobile,Gold,Paid Search,507,2768.34,55.7,7
CUST02878,42,Female,Bachelor,Medium-High,Europe,Desktop,Bronze,Email,21,8093.01,31.3,0
CUST02879,40,Female,Bachelor,High,North America,Desktop,Silver,Referral,749,20451.77,52.1,1
CUST02880,37,Male,PhD,High,North America,Mobile,Platinum,Social Media,1095,11805.65,59.9,9
CUST02881,52,Male,Associate,Medium-High,Europe,Mobile,Platinum,Organic Search,1095,41572.52,66.6,12
CUST02882,42,Male,Bachelor,Medium,North America,Desktop,Platinum,Social Media,1095,29516.15,84.0,12
CUST02883,41,Male,Bachelor,High,North America,Desktop,Platinum,Paid Search,774,7284.05,78.5,7
CUST02884,38,Female,PhD,Medium-High,North America,Mobile,Gold,Referral,469,16440.68,75.4,7
CUST02885,32,Male,Associate,Medium-Low,Europe,Mobile,Bronze,Social Media,742,7855.17,56.5,2
CUST02886,36,Male,High School,Medium,Middle East,Desktop,Bronze,Organic Search,366,3859.09,85.8,0
CUST02887,41,Male,High School,Medium,Latin America,Desktop,Platinum,Organic Search,391,16556.21,50.5,17
CUST02888,37,Male,Associate,Medium-Low,North America,Mobile,Bronze,Social Media,59,3344.76,44.2,2
CUST02889,53,Female,Associate,Medium-Low,Europe,Desktop,Platinum,Organic Search,6,31177.18,54.5,6
CUST02890,41,Female,Bachelor,Medium,Europe,Mobile,Bronze,Social Media,698,3682.9,51.2,2
CUST02891,48,Male,PhD,Medium-High,Asia-Pacific,Desktop,Platinum,Direct,160,23815.55,73.2,15
CUST02892,33,Male,Master,Medium,North America,Mobile,Gold,Paid Search,1095,11345.19,74.2,5
CUST02893,29,Male,Bachelor,Medium-Low,Asia-Pacific,Mobile,Silver,Organic Search,33,20007.79,64.0,6
CUST02894,31,Male,High School,Medium,Middle East,Mobile,Platinum,Social Media,237,19266.96,68.3,8
CUST02895,37,Male,Associate,Medium,Europe,Mobile,Bronze,Direct,445,4884.16,30.8,3
CUST02896,31,Male,Bachelor,Medium,Asia-Pacific,Mobile,Bronze,Direct,171,3156.28,43.3,6
CUST02897,45,Female,Master,Medium-Low,North America,Mobile,Bronze,Organic Search,38,908.21,79.9,6
CUST02898,37,Female,Master,Low,Asia-Pacific,Mobile,Bronze,Direct,388,2451.63,77.4,1
CUST02899,42,Male,Master,Medium-Low,Europe,Desktop,Silver,Social Media,170,6501.53,44.0,5
CUST02900,37,Male,Master,Medium-Low,Europe,Desktop,Bronze,Social Media,14,6164.39,97.2,1
CUST02901,40,Male,Bachelor,Medium,Europe,Desktop,Silver,Email,84,10468.25,33.1,1
CUST02902,25,Male,PhD,Medium,North America,Mobile,Bronze,Paid Search,100,4171.82,92.6,1
CUST02903,27,Female,Master,Medium-Low,Europe,Desktop,Bronze,Direct,609,6745.85,70.1,3
CUST02904,42,Male,High School,Medium-High,Middle East,Mobile,Platinum,Organic Search,102,6187.37,71.3,7
CUST02905,41,Male,Master,Medium,Asia-Pacific,Mobile,Gold,Paid Search,135,35492.8,84.9,8
CUST02906,32,Female,Master,Medium-Low,Middle East,Mobile,Silver,Referral,309,9973.55,63.7,4
CUST02907,21,Male,High School,Medium,North America,Desktop,Bronze,Direct,337,3605.48,35.9,3
CUST02908,37,Female,High School,Medium-Low,North America,Mobile,Bronze,Email,340,2350.22,71.4,2
CUST02909,39,Male,Bachelor,Medium-Low,North America,Desktop,Bronze,Email,85,6103.23,98.8,2
CUST02910,37,Male,Bachelor,Medium-High,Latin America,Desktop,Gold,Display Ads,90,26605.07,96.7,5
CUST02911,35,Male,PhD,Low,North America,Desktop,Silver,Social Media,150,12137.17,73.8,3
CUST02912,42,Male,PhD,Medium-High,Latin America,Mobile,Platinum,Referral,328,38514.05,53.6,7
CUST02913,36,Male,Bachelor,High,Europe,Mobile,Platinum,Direct,335,11242.52,78.5,11
CUST02914,38,Female,Bachelor,Medium-High,Europe,Tablet,Gold,Organic Search,1095,19729.59,68.3,7
CUST02915,37,Female,Bachelor,Medium,Asia-Pacific,Desktop,Bronze,Direct,96,4564.71,73.4,3
CUST02916,37,Male,PhD,Low,North America,Mobile,Platinum,Social Media,992,50429.92,97.4,10
CUST02917,49,Female,High School,Medium-High,Latin America,Mobile,Platinum,Paid Search,1095,89574.08,52.6,14
CUST02918,36,Male,Master,Medium-High,Europe,Mobile,Gold,Display Ads,859,53440.52,42.9,5
CUST02919,38,Female,Master,Medium-High,Latin America,Mobile,Platinum,Display Ads,436,14858.43,41.8,16
CUST02920,34,Male,Bachelor,Low,Asia-Pacific,Desktop,Gold,Organic Search,398,15272.48,72.4,6
CUST02921,31,Male,High School,Low,North America,Mobile,Bronze,Organic Search,41,1908.36,30.9,2
CUST02922,26,Female,Associate,Medium-Low,North America,Desktop,Bronze,Social Media,4,1772.87,95.4,3
CUST02923,30,Male,PhD,Medium,North America,Desktop,Gold,Paid Search,301,16111.4,76.0,8
CUST02924,33,Female,Bachelor,Medium,Latin America,Mobile,Gold,Display Ads,1088,14032.98,83.8,11
CUST02925,38,Female,Bachelor,High,Latin America,Desktop,Platinum,Organic Search,75,7112.17,30.2,12
CUST02926,37,Female,Bachelor,Medium-High,Latin America,Desktop,Gold,Social Media,9,37256.23,45.6,4
CUST02927,41,Female,Master,Medium,Europe,Mobile,Gold,Referral,6,4661.48,42.8,6
CUST02928,44,Male,High School,High,North America,Desktop,Platinum,Social Media,145,25787.76,63.8,8
CUST02929,30,Male,Associate,Medium,North America,Mobile,Silver,Social Media,781,7720.96,51.0,7
CUST02930,34,Female,Associate,Medium-Low,North America,Desktop,Silver,Organic Search,85,21611.74,90.3,5
CUST02931,32,Male,Bachelor,Medium-High,Asia-Pacific,Desktop,Silver,Email,231,23219.32,30.2,9
CUST02932,33,Female,Bachelor,Medium,North America,Mobile,Silver,Paid Search,148,12992.39,97.9,6
CUST02933,43,Male,Bachelor,Medium,Europe,Desktop,Gold,Social Media,268,15668.57,90.8,13
CUST02934,22,Female,PhD,Medium,North America,Desktop,Bronze,Paid Search,137,8297.34,41.6,4
CUST02935,38,Male,Master,Medium-High,Asia-Pacific,Mobile,Platinum,Organic Search,1095,18743.3,83.5,6
CUST02936,52,Female,Bachelor,Medium,Europe,Mobile,Silver,Organic Search,15,13592.62,72.4,5
CUST02937,46,Male,Master,Medium-High,Asia-Pacific,Mobile,Platinum,Paid Search,63,9159.04,62.7,12
CUST02938,34,Male,Master,Medium-Low,North America,Desktop,Silver,Paid Search,979,10556.17,33.3,0
CUST02939,40,Female,Bachelor,High,Europe,Desktop,Platinum,Paid Search,260,21091.24,45.4,9
CUST02940,42,Female,PhD,Medium-High,North America,Desktop,Platinum,Direct,977,14039.41,91.6,12
CUST02941,38,Female,Bachelor,Medium-Low,Asia-Pacific,Mobile,Gold,Organic Search,174,15147.48,64.9,6
CUST02942,33,Male,Associate,Medium,Europe,Mobile,Silver,Email,190,6625.33,91.8,3
CUST02943,38,Male,Bachelor,Medium-High,North America,Tablet,Platinum,Organic Search,417,14598.98,58.0,16
CUST02944,37,Male,Associate,Medium-Low,Europe,Desktop,Platinum,Email,151,87598.45,82.4,12
CUST02945,45,Male,Bachelor,Medium,North America,Desktop,Platinum,Direct,494,56504.29,36.3,13
CUST02946,46,Female,Bachelor,Medium,North America,Mobile,Gold,Display Ads,75,10932.42,58.2,6
CUST02947,45,Male,Bachelor,Medium,Europe,Desktop,Platinum,Direct,303,41513.2,74.0,16
CUST02948,41,Female,Master,Medium-Low,North America,Desktop,Bronze,Organic Search,11,2308.11,84.2,2
CUST02949,28,Male,PhD,Medium-Low,Europe,Mobile,Bronze,Email,234,3992.64,93.0,3
CUST02950,43,Male,Bachelor,High,North America,Desktop,Platinum,Organic Search,122,46171.31,54.1,8
CUST02951,31,Male,High School,Medium,North America,Mobile,Bronze,Direct,429,3044.22,85.6,1
CUST02952,40,Male,Associate,Medium,Middle East,Desktop,Gold,Direct,275,54859.55,78.0,6
CUST02953,44,Male,Bachelor,Medium-High,Europe,Tablet,Gold,Direct,11,17951.51,74.7,6
CUST02954,34,Female,PhD,Low,Europe,Tablet,Gold,Social Media,252,12946.37,77.3,4
CUST02955,38,Male,Master,Medium-High,Asia-Pacific,Desktop,Gold,Email,16,3146.38,39.2,9
CUST02956,35,Female,Bachelor,Medium,Europe,Mobile,Silver,Organic Search,94,5514.63,34.1,5
CUST02957,30,Female,High School,Medium,North America,Desktop,Bronze,Display Ads,310,3428.61,96.4,1
CUST02958,40,Female,Associate,Low,Asia-Pacific,Desktop,Silver,Referral,364,13572.81,49.7,4
CUST02959,51,Male,Bachelor,Medium-High,North America,Mobile,Gold,Social Media,4,22525.92,80.7,7
CUST02960,30,Female,Associate,Medium,Asia-Pacific,Desktop,Silver,Referral,132,4822.32,57.4,8
CUST02961,45,Male,Master,Medium-High,Latin America,Mobile,Silver,Direct,1095,18950.1,91.7,7
CUST02962,45,Male,Bachelor,Medium,North America,Mobile,Silver,Social Media,273,4966.4,93.8,1
CUST02963,36,Male,Associate,Medium,Latin America,Mobile,Silver,Organic Search,178,9127.86,66.4,5
CUST02964,36,Male,Master,Medium-High,Asia-Pacific,Desktop,Silver,Paid Search,886,17267.1,73.3,3
CUST02965,35,Male,Bachelor,Medium-High,North America,Desktop,Gold,Email,1064,5705.77,85.5,5
CUST02966,42,Male,PhD,Medium-Low,Europe,Mobile,Silver,Social Media,221,6130.83,36.9,4
CUST02967,24,Male,Master,High,North America,Mobile,Bronze,Email,223,1842.68,55.9,1
CUST02968,34,Female,High School,Medium,Europe,Desktop,Gold,Referral,438,44378.42,57.6,13
CUST02969,38,Male,Associate,Medium-Low,Asia-Pacific,Desktop,Bronze,Social Media,550,2116.67,55.4,1
CUST02970,31,Female,Associate,Medium,North America,Mobile,Bronze,Organic Search,1095,1748.75,32.1,4
CUST02971,25,Non-binary,Associate,Medium-Low,Middle East,Desktop,Bronze,Organic Search,256,715.48,65.2,5
CUST02972,46,Female,PhD,Medium-Low,Europe,Desktop,Bronze,Referral,319,4041.8,86.0,2
CUST02973,42,Male,Bachelor,Medium-High,Europe,Desktop,Platinum,Organic Search,1095,75982.96,97.2,5
CUST02974,31,Male,Associate,Low,North America,Mobile,Bronze,Paid Search,781,14364.49,49.4,1
CUST02975,33,Male,Bachelor,Medium-Low,Middle East,Desktop,Silver,Email,47,2916.81,34.3,2
CUST02976,38,Male,High School,Medium-High,North America,Desktop,Platinum,Referral,257,42505.7,95.6,13
CUST02977,42,Female,Associate,Medium,Europe,Desktop,Bronze,Direct,1095,4273.31,85.4,2
CUST02978,51,Female,Master,High,Europe,Mobile,Platinum,Organic Search,618,49775.94,58.7,11
CUST02979,35,Male,Bachelor,Medium,Asia-Pacific,Mobile,Gold,Organic Search,348,17945.64,49.8,3
CUST02980,37,Female,Associate,Medium-Low,Latin America,Tablet,Silver,Referral,977,12344.05,46.1,1
CUST02981,35,Non-binary,Master,Medium,Europe,Desktop,Silver,Organic Search,437,1250.24,58.0,4
CUST02982,41,Female,Bachelor,Medium-High,North America,Mobile,Platinum,Social Media,596,28155.79,72.1,15
CUST02983,32,Female,Bachelor,Low,Latin America,Mobile,Silver,Social Media,63,2217.86,43.0,4
CUST02984,29,Male,Master,Medium,Latin America,Mobile,Gold,Organic Search,894,15731.1,98.5,12
CUST02985,43,Male,PhD,Medium-High,Europe,Desktop,Gold,Email,131,13456.65,63.1,7
CUST02986,28,Male,Bachelor,Low,Europe,Desktop,Bronze,Display Ads,441,9757.83,66.7,3
CUST02987,36,Female,Associate,Medium,Europe,Desktop,Silver,Paid Search,415,1191.69,91.2,3
CUST02988,34,Female,Associate,Medium,Middle East,Mobile,Silver,Paid Search,394,10520.42,65.7,3
CUST02989,32,Female,Bachelor,Medium-High,North America,Desktop,Bronze,Referral,1095,1698.67,37.8,3
CUST02990,36,Male,High School,Medium-Low,North America,Desktop,Bronze,Direct,1087,1662.56,30.6,2
CUST02991,62,Male,Bachelor,Medium,Asia-Pacific,Mobile,Platinum,Organic Search,192,34806.74,60.8,9
CUST02992,43,Male,Master,Low,Latin America,Mobile,Gold,Paid Search,145,9477.63,51.7,5
CUST02993,22,Female,High School,Medium,Asia-Pacific,Mobile,Bronze,Paid Search,34,2373.8,52.8,4
CUST02994,42,Female,Bachelor,Medium-High,Asia-Pacific,Desktop,Gold,Email,152,19918.41,98.7,12
CUST02995,44,Female,Master,Medium-High,Latin America,Mobile,Platinum,Social Media,52,27363.14,99.7,9
CUST02996,28,Male,PhD,Medium-High,Latin America,Desktop,Bronze,Referral,1038,3410.38,45.4,1
CUST02997,41,Male,Bachelor,Medium-Low,Asia-Pacific,Mobile,Silver,Organic Search,2,14162.12,40.8,3
CUST02998,45,Female,Associate,Medium-High,North America,Mobile,Gold,Paid Search,198,24721.93,51.7,6
CUST02999,39,Male,Bachelor,Medium-High,North America,Mobile,Gold,Display Ads,398,4134.09,82.4,2
CUST03000,36,Female,Bachelor,Medium-High,Europe,Mobile,Gold,Social Media,39,37752.41,98.2,9
CUST03001,30,Male,Associate,Medium,North America,Mobile,Bronze,Organic Search,283,3661.77,88.4,3
CUST03002,30,Male,Bachelor,Medium,Asia-Pacific,Mobile,Gold,Referral,328,8439.98,60.9,5
CUST03003,36,Male,PhD,Medium-High,North America,Mobile,Silver,Social Media,149,17092.82,66.7,5
CUST03004,30,Male,Bachelor,Medium-High,North America,Desktop,Gold,Social Media,184,2220.54,31.0,2
CUST03005,51,Male,High School,Medium-High,Latin America,Desktop,Platinum,Organic Search,423,32573.97,45.6,11
CUST03006,24,Male,High School,Medium,Asia-Pacific,Mobile,Bronze,Direct,510,1310.79,65.0,4
CUST03007,25,Male,Associate,Medium,Europe,Desktop,Bronze,Social Media,995,3119.69,30.7,1
CUST03008,33,Male,Bachelor,Medium-Low,Latin America,Mobile,Bronze,Email,667,1848.3,83.2,1
CUST03009,32,Male,High School,Medium,North America,Mobile,Gold,Social Media,384,10936.48,57.6,5
CUST03010,38,Female,Bachelor,Medium,Europe,Mobile,Bronze,Social Media,536,1939.47,43.8,2
CUST03011,35,Female,Associate,Medium,Asia-Pacific,Mobile,Silver,Paid Search,1095,2461.23,90.9,3
CUST03012,50,Male,Master,Medium-High,Asia-Pacific,Mobile,Platinum,Referral,55,20989.29,99.5,7
CUST03013,34,Female,High School,Medium-Low,Middle East,Mobile,Bronze,Organic Search,63,6018.12,83.9,5
CUST03014,38,Male,Master,Medium-High,Europe,Desktop,Gold,Referral,65,14766.32,35.7,8
CUST03015,35,Male,Bachelor,High,Europe,Desktop,Platinum,Organic Search,291,29147.33,85.8,8
CUST03016,31,Male,Master,Medium-Low,Asia-Pacific,Mobile,Bronze,Organic Search,146,14246.75,34.2,1
CUST03017,39,Female,Bachelor,Medium,Asia-Pacific,Mobile,Platinum,Direct,1095,23967.45,75.0,13
CUST03018,34,Female,Master,Medium,Asia-Pacific,Mobile,Silver,Paid Search,47,17688.4,67.1,7
CUST03019,47,Female,Master,Medium-High,Asia-Pacific,Mobile,Silver,Display Ads,878,7577.59,64.6,8
CUST03020,48,Female,Associate,Medium,Europe,Desktop,Gold,Referral,268,5566.27,98.4,7
CUST03021,27,Male,PhD,Medium-Low,Europe,Mobile,Silver,Paid Search,88,1309.72,41.3,7
CUST03022,40,Female,Bachelor,Low,Europe,Desktop,Bronze,Social Media,70,7399.34,98.9,1
CUST03023,31,Male,High School,Medium-Low,Asia-Pacific,Desktop,Bronze,Display Ads,1095,1478.49,98.7,1
CUST03024,36,Female,Master,Medium-High,Latin America,Mobile,Gold,Email,538,10783.83,53.9,7
CUST03025,45,Male,High School,Medium-High,Asia-Pacific,Mobile,Platinum,Organic Search,141,19600.95,64.1,11
CUST03026,40,Female,PhD,High,North America,Mobile,Gold,Social Media,1095,15704.53,51.6,5
CUST03027,41,Female,Master,Medium-Low,North America,Mobile,Silver,Social Media,727,10154.7,76.7,3
CUST03028,37,Female,Master,Medium-Low,North America,Desktop,Silver,Referral,3,6511.49,92.0,4
CUST03029,25,Female,PhD,Medium-High,North America,Mobile,Bronze,Email,258,3327.85,66.5,3
CUST03030,37,Female,High School,Medium-Low,Asia-Pacific,Mobile,Silver,Email,705,7088.41,46.2,3
CUST03031,42,Female,High School,Medium-High,North America,Mobile,Platinum,Organic Search,115,26479.93,84.5,12
CUST03032,43,Female,High School,Medium-High,North America,Mobile,Bronze,Referral,43,4652.82,73.7,6
CUST03033,38,Female,PhD,Medium-High,North America,Desktop,Gold,Email,1095,8456.92,34.7,3
CUST03034,42,Female,PhD,High,Latin America,Mobile,Gold,Referral,131,30497.97,63.5,5
CUST03035,34,Male,Bachelor,High,Latin America,Mobile,Platinum,Email,362,55613.8,30.0,8
CUST03036,40,Female,Associate,Medium-Low,North America,Mobile,Gold,Direct,370,17185.92,98.2,4
CUST03037,39,Female,Bachelor,Medium-High,North America,Desktop,Silver,Referral,1095,21089.79,36.8,2
CUST03038,32,Male,Master,Medium,Latin America,Mobile,Silver,Email,173,9148.84,30.2,7
CUST03039,31,Female,Associate,Medium-Low,Middle East,Desktop,Silver,Direct,624,7916.19,91.0,1
CUST03040,36,Female,High School,Medium-Low,Asia-Pacific,Tablet,Bronze,Social Media,415,5693.63,97.5,2
CUST03041,39,Male,Associate,Medium-Low,Latin America,Mobile,Bronze,Email,211,7933.26,94.3,3
CUST03042,33,Female,High School,High,Europe,Desktop,Platinum,Direct,35,61282.4,74.8,12
CUST03043,37,Female,Bachelor,Low,North America,Tablet,Gold,Social Media,279,23462.78,62.8,11
CUST03044,38,Male,Associate,Medium,Asia-Pacific,Mobile,Silver,Email,873,16703.69,90.8,3
CUST03045,42,Female,High School,Medium,North America,Mobile,Silver,Direct,19,9869.04,65.3,2
CUST03046,27,Female,Bachelor,Medium-Low,Asia-Pacific,Mobile,Silver,Referral,1095,12556.56,86.1,4
CUST03047,39,Female,Associate,Medium,North America,Desktop,Silver,Social Media,522,10447.13,66.9,2
CUST03048,34,Female,High School,Medium,Latin America,Mobile,Bronze,Organic Search,106,11930.67,94.1,4
CUST03049,44,Male,High School,Medium,Europe,Mobile,Silver,Organic Search,1095,8373.33,56.6,5
CUST03050,38,Female,Master,Low,North America,Desktop,Bronze,Social Media,389,1299.02,48.1,4
CUST03051,48,Male,Bachelor,Medium,North America,Mobile,Platinum,Social Media,285,6958.49,76.8,11
CUST03052,26,Male,Associate,Medium-High,North America,Mobile,Bronze,Organic Search,936,11955.04,82.6,2
CUST03053,37,Female,Bachelor,Medium-High,North America,Desktop,Bronze,Referral,202,6128.04,39.5,1
CUST03054,32,Female,High School,Medium,North America,Mobile,Silver,Social Media,47,4690.29,57.0,6
CUST03055,47,Male,Master,Medium-Low,Middle East,Mobile,Silver,Organic Search,186,4944.36,73.6,4
CUST03056,31,Female,Bachelor,Medium,Europe,Desktop,Silver,Display Ads,50,18468.82,67.4,2
CUST03057,40,Male,Associate,Medium,Latin America,Desktop,Gold,Paid Search,69,13750.8,86.3,9
CUST03058,39,Female,Bachelor,Medium,Asia-Pacific,Desktop,Bronze,Display Ads,180,1839.42,47.5,5
CUST03059,35,Male,Master,Medium-Low,Europe,Mobile,Bronze,Direct,374,4563.45,99.6,2
CUST03060,53,Female,Bachelor,Medium,North America,Mobile,Gold,Organic Search,385,29632.01,33.3,11
CUST03061,38,Female,Master,Medium-High,Europe,Mobile,Silver,Organic Search,693,12375.33,49.8,2
CUST03062,26,Male,Bachelor,Medium,North America,Desktop,Silver,Display Ads,552,14415.6,59.6,11
CUST03063,40,Male,High School,Medium,North America,Tablet,Platinum,Direct,1095,69866.71,73.2,12
CUST03064,38,Male,Master,Medium,Europe,Desktop,Silver,Referral,247,7337.25,93.4,0
CUST03065,39,Female,Bachelor,Medium,Latin America,Mobile,Platinum,Organic Search,186,28813.86,37.9,8
CUST03066,42,Female,Master,High,North America,Mobile,Platinum,Direct,1095,52817.08,46.0,9
CUST03067,38,Male,High School,Low,Europe,Mobile,Silver,Social Media,1095,11257.17,43.1,4
CUST03068,41,Male,Master,Low,North America,Mobile,Bronze,Social Media,1095,3527.33,82.7,0
CUST03069,39,Female,Bachelor,Medium,Europe,Mobile,Gold,Social Media,391,43898.84,53.9,5
CUST03070,46,Female,Associate,Low,North America,Mobile,Gold,Organic Search,429,45639.11,92.8,8
CUST03071,39,Female,High School,Medium,Middle East,Mobile,Bronze,Email,0,2769.38,62.6,5
CUST03072,38,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Gold,Organic Search,555,6460.03,61.0,5
CUST03073,42,Male,High School,Medium,Middle East,Mobile,Platinum,Direct,129,22345.59,83.5,10
CUST03074,40,Male,Master,Medium,Europe,Desktop,Platinum,Organic Search,4,50469.9,49.6,7
CUST03075,32,Female,PhD,Low,North America,Mobile,Bronze,Organic Search,1005,3463.64,50.8,4
CUST03076,30,Male,Bachelor,Medium-High,Europe,Mobile,Silver,Email,483,8176.23,88.9,5
CUST03077,18,Female,Bachelor,Medium-High,North America,Desktop,Silver,Direct,831,7869.54,48.8,3
CUST03078,40,Male,Bachelor,Medium-High,North America,Mobile,Gold,Direct,759,13927.4,81.6,4
CUST03079,43,Non-binary,Bachelor,Medium,Europe,Mobile,Platinum,Social Media,662,54408.27,95.0,10
CUST03080,36,Male,Bachelor,High,North America,Desktop,Gold,Email,59,24758.75,45.2,5
CUST03081,38,Female,Master,Medium,Middle East,Mobile,Gold,Organic Search,282,24980.39,31.2,4
CUST03082,36,Female,Master,Medium,North America,Desktop,Platinum,Organic Search,293,25423.85,80.8,12
CUST03083,29,Male,Bachelor,Medium-Low,Europe,Mobile,Silver,Social Media,409,6126.3,45.5,2
CUST03084,34,Male,High School,High,Europe,Mobile,Platinum,Paid Search,297,25210.8,30.2,17
CUST03085,34,Male,Bachelor,Medium-Low,North America,Mobile,Bronze,Organic Search,1095,5114.16,97.9,2
CUST03086,38,Female,High School,Medium,Latin America,Mobile,Gold,Paid Search,28,7920.61,64.5,5
